Errors
80
24
36
35
38
43
38
38
90
80
60
50
100
23
23
70
80
50
75
55
50
50
70
50
60
80
55
90
90
50
50
60
80
60
50
50
50
50
70
50
50
80
80
55
55
50
50
60
60
60
50
55
50
55
75
50
60
70
50
60
50
50
60
60
70
75
80
90
50
90
50
50
60
50
85
60
60
70
50
60
60
50
50
60
50
60
60
60
50
60
60
50
90
60
25
50
60
90
50
50
70
60
50
60
90
60
60
50
50
50
60
90
80
60
60
50
90
50
70
60
60
90
80
80
45
100
50
50
90
60
60
70
60
70
70
60
100
95
80
80
60
70
80
90
75
50
55
100
70
60
50
60
70
60
50
80
100
85
70
75
90
50
75
75
60
90
80
60
50
60
60
50
60
70
60
70
90
100
70
70
50
60
60
60
60
50
50
90
50
55
90
100
60
70
65
85
70
60
80
90
60
90
50
100
80
60
45
80
80
70
70
70
70
40
70
65
55
40
100
60
60
40
100
100
40
40
80
60
40
80
40
70
40
50
60
75
70
55
90
70
90
60
60
100
60
60
90
90
65
100
70
60
80
90
60
70
60
70
50
60
70
80
50
60
70
100
85
70
80
60
70
70
70
100
90
50
60
90
60
100
60
100
60
60
60
100
60
85
90
70
50
75
100
60
80
40
90
50
100
65
95
65
70
100
90
55
70
75
80
70
90
70
70
80
55
90
60
60
70
70
80
90
80
90
90
70
90
75
80
80
100
90
95
80
70
85
80
90
80
50
80
100
60
60
90
60
30
70
70
75
90
20
20
80
40
40
40
40
40
27
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
50
70
60
50
70
50
20
20
20
70
80
40
40
60
60
50
40
40
70
20
20
20
20
25
20
20
20
25
25
20
30
20
20
20
20
20
20
20
25
20
20
20
25
20
20
20
25
20
23
30
30
30
30
30
30
30
60
40
40
19
50
50
21
20
20
20
20
20
22
40
20
20
81
18
15
20
20
20
25
15
40
20
20
15
20
40
15
40
15
15
40
15
20
20
15
15
15
40
20
20
40
40
90
60
60
70
60
30
24
40
40
40
40
40
30
80
60
40
40
80
70
60
40
70
50
50
50
70
80
70
50
60
60
60
50
50
70
70
70
70
60
80
50
50
50
70
50
70
50
80
90
50
50
50
60
40
50
40
100
60
60
70
70
60
50
60
80
40
90
40
90
70
70
60
90
60
60
40
80
50
100
60
40
40
70
40
60
40
40
40
40
60
60
50
40
40
50
70
60
50
50
60
60
50
80
60
60
60
60
70
50
50
50
40
100
60
70
40
40
70
70
50
70
60
80
60
70
40
70
60
90
80
50
40
60
60
75
80
100
40
30
70
70
80
60
30
50
70
90
50
80
80
40
70
60
40
90
70
60
60
60
70
40
49
31
40
50
40
60
60
60
60
60
60
50
50
60
70
40
60
60
60
50
60
60
60
50
50
50
60
50
60
60
60
60
80
80
60
50
50
50
50
60
50
70
60
60
60
60
60
70
60
70
60
100
80
50
60
40
50
50
60
60
70
60
80
100
70
90
80
60
90
70
70
70
40
40
80
70
40
70
70
40
85
80
80
60
40
40
40
40
40
40
40
40
40
40
40
40
40
40
40
40
40
40
40
40
40
40
40
40
40
40
50
60
40
50
50
60
40
60
60
70
40
40
40
40
40
40
40
40
50
60
70
40
40
70
60
60
40
40
40
40
40
40
40
40
40
40
40
40
40
40
60
30
40
40
40
80
60
50
50
50
70
50
100
70
60
40
40
40
40
80
100
20
15
20
20
15
15
20
20
20
15
20
15
15
15
15
70
40
70
25
25
25
25
25
25
20
25
25
25
20
20
20
20
20
85
80
80
30
25
25
25
25
25
30
25
30
25
25
25
25
25
25
25
30
25
25
25
25
25
30
25
25
25
25
30
30
70
60
90
95
95
80
75
80
80
50
50
50
80
100
90
30
30
30
30
80
30
30
50
50
80
60
70
60
50
70
50
50
60
90
60
50
100
50
50
55
20
70
90
40
40
40
40
40
75
85
40
40
55
30
80
80
75
80
70
80
70
60
40
80
80
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
50
70
80
65
75
75
65
60
50
60
70
30
45
40
40
50
30
70
50
40
50
30
30
30
30
30
30
30
30
40
40
60
50
50
60
70
30
30
35
70
30
30
80
80
40
40
60
80
70
60
40
40
40
40
40
90
70
40
100
40
30
60
70
40
50
50
50
60
40
60
40
40
40
60
60
70
80
60
70
40
40
60
70
50
70
100
60
40
40
70
80
40
40
40
40
40
30
50
70
70
80
60
40
60
90
70
70
40
90
50
60
50
50
40
40
50
40
40
40
40
40
40
30
30
70
60
60
30
30
30
30
30
30
60
60
60
30
30
30
30
30
30
60
80
50
50
50
50
60
70
50
50
50
50
50
60
50
60
70
90
100
80
100
37
51
38
32
31
37
39
29
33
22
22
29
22
50
70
70
50
70
40
50
50
40
60
60
60
50
70
50
60
40
60
70
90
50
70
40
40
70
60
40
40
50
70
30
30
100
90
60
50
70
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
100
50
30
30
30
30
30
30
50
70
60
60
60
70
60
50
60
60
80
60
60
60
60
50
50
50
80
50
90
100
15
15
15
15
15
15
23
21
22
15
15
15
15
80
80
60
90
60
60
70
90
70
60
60
90
40
85
70
90
80
30
30
30
57
68
31
28
26
60
50
23
70
70
50
60
70
60
60
50
70
40
40
80
40
60
40
60
60
70
60
100
80
70
40
40
40
40
40
30
40
90
80
70
60
70
60
50
37
70
70
30
30
30
30
30
30
30
60
70
40
50
60
50
60
80
60
60
40
70
60
50
50
37
50
70
80
70
50
37
80
38
80
60
70
70
70
100
50
50
50
30
40
50
95
100
50
40
31
32
21
20
22
22
20
20
80
64
40
40
40
40
80
95
80
90
40
90
70
60
60
70
60
90
60
40
85
70
65
80
90
50
70
50
60
60
50
60
60
50
70
60
60
50
70
70
70
60
50
50
60
50
80
90
90
70
70
70
60
70
60
60
60
60
60
100
80
90
60
35
100
50
50
100
60
80
80
70
90
70
70
80
80
90
80
70
40
40
70
40
70
70
40
30
90
60
40
40
40
40
90
40
70
50
40
50
40
30
40
40
40
36
40
40
40
26
27
30
28
31
26
30
26
19
19
20
20
20
20
20
20
20
20
20
20
20
22
45
55
50
75
60
80
50
50
70
60
80
80
60
100
90
70
80
70
60
40
60
70
100
38
100
100
60
70
50
50
60
50
60
80
70
90
70
60
60
60
70
80
60
50
60
50
80
40
60
70
70
70
60
100
60
70
70
80
60
60
90
60
100
90
60
80
100
90
60
80
25
70
70
75
70
70
80
70
30
30
30
30
30
40
30
40
40
40
40
40
50
60
75
100
50
90
95
90
85
80
50
50
60
70
60
60
60
40
40
40
40
40
40
40
80
60
80
40
60
60
85
85
80
80
50
90
50
90
40
40
40
30
60
50
80
60
60
60
60
70
100
60
70
80
60
50
60
60
60
70
60
40
70
70
50
30
30
60
40
38
40
40
40
40
40
40
40
40
80
70
80
80
90
60
80
60
100
70
60
40
30
30
30
30
30
30
30
30
30
30
30
30
70
40
30
50
80
70
50
90
80
80
70
70
70
80
60
60
60
60
60
70
50
50
70
60
30
70
80
60
70
80
70
70
80
40
60
80
90
40
50
70
50
80
70
50
40
40
60
90
100
100
70
90
60
70
100
30
30
30
30
60
50
50
50
40
40
40
40
50
70
60
50
50
70
60
60
50
50
70
60
60
60
70
50
40
40
60
70
50
70
60
40
30
40
20
25
100
60
60
60
100
90
90
90
70
60
100
80
50
80
70
90
50
60
50
80
60
60
40
40
70
100
40
40
40
40
40
60
60
42
50
50
60
70
65
60
60
80
55
75
70
70
65
70
60
60
70
70
70
100
60
60
60
80
90
60
70
70
80
100
70
50
50
50
40
40
25
25
60
65
80
70
40
50
55
50
60
50
70
40
55
60
65
65
65
60
75
91
59
83
80
65
25
70
60
55
70
60
60
50
60
80
50
50
50
40
60
60
60
60
60
90
100
70
60
50
60
70
40
60
80
60
70
70
60
60
40
50
40
40
50
60
50
60
70
100
50
70
40
40
80
50
60
70
60
40
90
60
80
70
50
70
40
39
70
50
40
50
50
50
50
60
60
50
40
50
50
50
60
60
60
50
70
80
70
90
70
90
50
60
50
70
70
60
80
70
80
40
80
70
70
60
60
60
60
60
70
60
50
60
70
60
60
70
60
70
80
60
60
60
70
60
70
70
70
70
70
70
50
70
60
60
80
70
50
70
60
60
40
40
60
60
50
60
50
60
40
90
60
80
50
40
40
50
40
40
40
40
40
100
100
30
30
30
30
30
30
80
60
50
90
80
80
70
90
60
60
60
30
30
30
30
30
30
30
30
30
30
30
30
30
40
30
20
20
20
20
20
25
20
25
20
20
20
20
20
70
60
65
65
85
60
20
20
20
25
50
40
40
40
50
40
40
70
80
60
40
50
50
60
50
40
40
40
40
40
40
40
60
40
40
40
80
100
80
30
30
40
80
80
70
60
50
90
90
80
80
50
70
70
70
80
90
90
70
90
70
90
90
60
80
60
60
70
70
60
70
70
60
80
70
40
80
60
70
60
70
60
80
60
70
60
50
70
70
60
60
70
80
70
80
70
70
60
80
80
60
95
23
80
90
90
25
20
20
15
15
15
20
15
70
70
40
40
50
60
40
60
40
40
40
40
30
30
30
40
30
30
30
30
30
30
30
30
30
30
30
50
20
40
15
20
24
24
24
25
24
80
50
50
55
30
30
90
40
100
70
100
70
35
35
80
80
70
15
20
50
80
70
60
100
60
90
80
60
100
70
60
90
70
70
60
100
80
90
80
70
60
90
95
85
95
80
35
35
80
100
80
60
40
30
40
35
60
40
70
60
30
65
40
50
45
85
35
70
70
23
40
100
97
70
70
80
70
70
50
75
75
60
65
65
70
65
75
95
65
90
80
95
80
80
100
100
100
25
20
40
24
24
40
40
50
23
91
24
100
40
20
25
30
25
25
25
25
25
25
25
25
25
20
20
25
30
25
25
25
25
60
80
70
70
20
100
30
50
40
30
24
40
40
60
70
60
40
40
50
50
40
40
40
40
60
60
50
30
30
30
40
40
40
30
30
30
30
31
70
60
95
20
20
24
23
23
40
50
60
60
60
60
60
50
80
50
60
50
60
45
50
60
40
50
50
50
50
60
50
40
70
40
40
60
40
60
60
50
50
80
40
50
50
60
70
80
60
80
90
70
50
50
50
50
50
70
70
60
60
60
40
60
50
50
50
50
100
70
40
60
40
80
80
100
60
60
60
90
60
60
30
30
30
30
50
40
40
40
90
40
60
50
50
80
60
70
80
100
60
60
60
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
60
70
60
90
50
60
70
60
80
70
60
100
80
70
50
50
60
40
50
80
60
60
60
60
60
80
80
100
70
60
60
80
100
70
50
80
50
60
50
50
60
50
100
50
60
60
50
70
50
60
70
60
60
50
100
80
60
60
90
90
70
70
60
70
60
70
100
100
60
60
60
50
60
60
60
60
50
70
70
70
80
60
70
60
70
70
70
60
40
100
80
70
60
70
60
70
80
80
50
70
70
80
40
60
60
40
60
60
50
40
60
40
40
70
40
60
40
40
50
40
40
50
60
40
40
40
40
50
40
80
80
40
40
40
40
40
40
60
60
60
40
40
60
40
60
50
60
60
50
70
60
40
40
60
40
40
90
60
40
60
40
40
40
40
40
40
40
40
40
40
40
50
70
50
30
30
