"","calBP","JanPrecip","FebPrecip","MarPrecip","AprPrecip","MayPrecip","JunPrecip","JulPrecip","AugPrecip","SepPrecip","OctPrecip","NovPrecip","DecPrecip","JanTmin","FebTmin","MarTmin","AprTmin","MayTmin","JunTmin","JulTmin","AugTmin","SepTmin","OctTmin","NovTmin","DecTmin","JanTmax","FebTmax","MarTmax","AprTmax","MayTmax","JunTmax","JulTmax","AugTmax","SepTmax","OctTmax","NovTmax","DecTmax","MoAvgPrecip","MoAvgTmin","MoAvgTmax"
"X.339",3390,44.2191265450149,40.6338805579097,35.0437165088341,26.0016398299587,20.9377051363877,13.5163936947213,11.6311477292431,13.4371587109696,16.266666980389,24.5355195035049,31.310383098373,42.0420773407149,-7.31098345313934,-5.62366106682788,-4.15945346433608,-1.82267755611998,2.2712021248181,6.32983590475197,10.6693986709652,9.60092875133447,5.11759552384009,0.336448095097649,-4.10890701185159,-6.89437143841524,5.90890694136828,7.7271582963851,10.3440434944109,14.5044805547579,20.0052454745183,26.2051360125099,31.8131140099197,30.7688517440212,25.8635513118056,19.165190847845,11.5541527154016,6.85005450175434,26.6312846363351,0.367112923343115,17.5591571587248
"X.338",3380,38.9010935350845,37.4185796591754,32.0196726621826,26.6267765258831,26.6972682593299,21.8234976324879,20.1387982277271,18.7092899259974,16.090710660799,18.8256834699808,21.689071306114,32.3087436071511,-8.61191236686796,-6.92016380064474,-4.98120207722233,-2.12999994876728,2.30535513752959,6.53857909818816,11.1128959369138,10.3702183603589,6.13868839102365,1.17333330249648,-3.94300536330932,-7.62989052033937,5.11103811305362,6.52338785013499,9.01644789195452,13.3156281429562,19.1689613060873,25.8637699273115,32.0155185011567,31.4492341442838,26.8243709209838,20.0592344628006,12.0238795150173,6.66715831126346,25.9374321226594,0.285241345779967,17.336552423917
"X.337",3370,40.4540990662705,40.8688531886033,40.0732247816409,35.3967219701882,33.8770497822371,24.9131152307401,21.5142080080314,21.4775960666886,20.8907106873768,25.4770495904599,28.1535523081086,36.6874325079996,-8.83103805324419,-7.17677580833924,-5.23480863296147,-2.28639337534462,2.33617481351143,6.78322391757548,11.4748631500807,10.7059013810966,6.32830588104295,1.20136609729481,-4.03781412957145,-7.79579217479529,5.15327857310573,6.43355176487907,8.67989055901929,12.8600543196735,18.8073765905828,25.731693434585,32.008523878504,31.3789610107088,26.5714201692675,19.728852058369,11.7949724340699,6.63923484770978,30.8153010990287,0.288934422195473,17.1489841367062
"X.336",3360,36.2808749141589,36.8131155472636,33.6508202578852,29.4754104510031,31.1442628193423,26.5743174373778,23.2251370552459,20.0295085385849,15.6874319399641,16.967213381835,19.2027325682301,29.1109295230094,-9.03699432415226,-7.30065557901122,-5.34131135144195,-2.41087425992789,2.17530050007576,6.56442606628267,11.1578686168936,10.2629505646685,5.77322390585975,0.62049179936408,-4.53846984547995,-8.14344244189764,5.01366108330221,6.5132239157222,9.01683039938817,13.2491254102988,18.9746990568651,25.5109284041358,31.5210375342864,30.8652451833089,26.2220758844594,19.5203273752348,11.6167210412156,6.4253004001138,26.5134795361584,-0.0181238623972109,17.0374313073609
"X.335",3350,34.8622957865397,37.1360662022575,42.3420773073624,36.4240443328691,27.0404376957586,14.0601095062136,10.9453553971046,12.925136872328,17.7737707362149,28.7054650171207,33.0404377244209,35.6754104009743,-8.24759542787336,-6.38868835487001,-4.30579224896561,-1.48251362666081,2.72825131556172,6.62655724006924,10.9625134207512,10.1716391102212,6.05628402913854,1.23633877945239,-3.77306001564193,-7.38546430076284,5.41437146191796,6.99983591008219,9.55180308076202,13.8332783771994,19.6131143361493,26.180218024332,32.1331140591147,31.3269391711292,26.4957916697518,19.6806006249183,11.7860652931401,6.7048632373901,27.577550581597,0.51653916003498,17.4766662704906
"X.334",3340,45.9267769172543,44.7650280676253,37.2972683359365,30.9502736883737,32.5524594405961,28.4049185739189,24.6803281880467,21.9306014873942,17.7213117490049,19.620765303002,22.8775959926876,36.3114759882943,-7.74972659956074,-5.99152991924781,-4.1445354192309,-1.58360650855539,2.41016387927239,6.18049166306772,10.4833331339346,9.75415277969642,5.78945341917986,1.19398905442712,-3.56038243751057,-6.95918019225851,5.79945341868153,7.19256814011459,9.48256813763269,13.4631690601182,18.9616389978127,25.3479229348605,31.3305457589405,30.7784145334379,26.3436059378535,19.8902180885357,12.2169396499467,7.1809287925602,30.2532336443446,0.485218571101185,17.3323311208746
"X.333",3330,36.2765034274325,35.1836072213011,32.2218584675607,27.1524595093857,25.8300549827638,18.930601438538,16.8448089550102,17.3153008489661,17.0191259853175,21.5754102618316,24.5961752719566,32.8502736743031,-8.15983587650002,-6.32459002415665,-4.43251356303366,-1.64360651842069,2.78021851802866,7.00595614037227,11.4161199442024,10.3416937449591,5.74098345417468,0.648743159834886,-4.26699444553891,-7.52999984794627,5.22573757559427,6.86218564635743,9.54360635684488,13.9158466683059,19.7020760885353,26.2149174903911,32.1443708346841,31.3760648946293,26.6100540161133,19.7927318062287,11.8026773577831,6.58158456041513,25.4830150036973,0.464681223831318,17.4809877746569
"X.332",3320,45.8551920697989,42.5945362549662,34.6016399300164,27.4262299850339,26.5486344014361,21.2360659779095,18.7245904773962,18.1584702397956,16.3322406779222,19.6131150553135,23.8699457632388,37.7191263105048,-9.03551893107227,-7.12928948437418,-4.88573758784539,-1.91737700609969,2.35879776777465,6.25557359678498,10.6042074013929,9.86196696888554,5.79508183008986,0.926557350781609,-4.2446993732713,-8.065191064091,4.68868842053283,6.42639328897651,9.45207628526323,13.9285789500169,19.4330050775914,25.4661195629933,31.2444801017886,30.8133873548664,26.6694529694938,20.1863383517239,12.0402184027792,6.33234957169965,27.7233155952777,0.043697622412975,17.2234240281438
"X.331",3310,38.0562847325059,38.633880438049,37.2420771551914,32.1234978248513,30.0928967806811,21.4131151812324,18.5852461681991,18.2120221325609,17.4464483730129,21.9765031311681,25.2306014722814,33.727323042239,-7.52174847251405,-6.00245890200464,-4.65792338313952,-2.29508193097805,1.98825132318574,6.33016378762292,10.897103569221,9.92458992919635,5.40234962244177,0.523278684340051,-4.03879771955678,-6.94945340831586,6.11043701964161,7.43628398247592,9.37999981544057,13.2125680368455,18.914644350771,25.6893982913325,31.7543709447475,30.836228907434,25.7968846722379,19.0604367594901,11.6149724780536,7.14114738292381,27.7283247026644,0.300022758291576,17.2456143867828
"X.330",3300,39.5765035087294,42.0426236553922,42.311476155057,34.5486345186911,27.9950824734943,16.9038254191967,13.1885248129485,13.7513663469117,15.3912570984637,21.7136615377958,26.1005469410797,34.8327874511969,-8.09879762929727,-6.52819658889145,-4.91540973385175,-2.23688520051417,2.30475405168012,6.81437145458545,11.491037986969,10.5701637000985,6.00437145236411,0.911693959033799,-4.0112021168073,-7.31409819813985,5.66770479628623,7.01885228144015,9.12344238276039,13.1567756517337,19.0384148665465,25.9422945533294,32.0884145830498,31.196939176549,26.1109284156007,19.2250815636473,11.547595391508,6.83136597406017,27.3630241599131,0.415983594769107,17.2456508030426
