"age","t2m","pre","npp"
21300,10.6106506347656,22.960508374581,0.0204379122492988
21290,11.2697082519531,35.0435279642625,0.031068851670518
21280,11.7056213378906,18.9292194079371,0.0168720553472857
21270,11.3206420898438,23.3287478295097,0.0207631608522553
21260,11.2290283203125,30.2742475696505,0.0268829129808795
21250,10.4920288085938,21.4875781807677,0.0191361462252209
21240,10.6118713378906,30.7508054220307,0.0273017786624925
21230,11.3673645019531,34.1560817901154,0.0302909551828984
21220,11.1564270019531,32.1171797509123,0.0285020045003921
21210,11.4753356933594,32.7060451809302,0.0290189291445245
21200,11.5540710449219,23.4197585996299,0.0208435341248101
21190,11.2893005371094,28.2510674310288,0.0251031819326954
21180,10.1901794433594,33.3953583890434,0.0296237731393709
21170,11.84755859375,22.293932664752,0.0198489548226097
21160,11.4926696777344,23.6332819554264,0.0210320814228675
21150,11.2343078613281,25.4265510534424,0.0226145346839571
21140,10.9249816894531,34.0984983608905,0.0302404642204431
21130,9.99031982421877,29.0710732542721,0.0258248048521145
21120,10.4208923339844,25.1101516028029,0.022335467961999
21110,9.60454711914065,40.3105166014939,0.0356762363021271
21100,11.3353210449219,25.7846352269553,0.0229302968900023
21090,10.4123168945313,27.2875229484271,0.0242547393246541
21080,10.5184875488281,31.88679906998,0.0282997140282082
21070,10.2580505371094,35.8878832571463,0.0318085509012799
21060,10.9451843261719,22.5595322262961,0.0200836583514443
21050,9.8874450683594,35.9878227186528,0.031896075615315
21040,10.9501281738281,31.5783696919425,0.0280288428202379
21030,10.1373229980469,34.0357433628924,0.0301854364640078
21020,9.9138122558594,42.3979269612573,0.0374977762377176
21010,10.2332092285156,38.667800379244,0.0342409730995635
21000,9.96343383789065,45.4258666650276,0.0401355656382021
20990,9.7187438964844,34.1008272243926,0.0302425062787159
20980,10.1652465820313,38.6385694127966,0.0342154194241706
20970,10.8265930175781,25.3382641972166,0.0225366709060627
20960,11.1428771972656,33.1001010408727,0.0293647308717278
20950,10.9445129394531,24.4252309130388,0.0217311617179831
20940,9.99416503906252,32.7362789676044,0.0290454638578934
20930,10.7492614746094,23.9744231635086,0.0213332634746827
20920,10.7293640136719,31.1528617430668,0.0276550588508563
20910,11.4641357421875,24.4499450445801,0.0217529718048909
20900,9.99196777343752,32.5458177144355,0.0288782964491617
20890,10.4269958496094,40.6840049777202,0.0360023396002484
20880,10.5659729003906,33.2775946958463,0.0295204599598386
20870,11.3989196777344,27.1482331527295,0.0241320436920058
20860,10.7855773925781,24.9634663532561,0.0222060705518721
20850,10.6823059082031,36.5524768085379,0.0323904777001006
20840,10.95546875,32.1085632322138,0.0284944391471592
20830,10.0427490234375,32.6955307627941,0.0290097010299266
20820,10.546044921875,42.483567256113,0.0375724547177689
20810,10.3378540039063,34.3611847711145,0.0304707802367772
20800,10.8436218261719,30.2291952493761,0.0268433078398151
20790,10.4333740234375,37.1755403421048,0.0329358069522762
20780,10.8656555175781,29.1155785816954,0.0258639592591826
20770,10.8291259765625,39.8182755247944,0.0352463230278165
20760,10.6640258789063,40.9226098895488,0.0362106299607679
20750,10.1818786621094,36.2587195468222,0.0321332916896282
20740,10.4844299316406,27.5573617045666,0.0244923987832945
20730,11.4569030761719,36.73470554304,0.0325499946795529
20720,11.2393432617188,28.1506058399827,0.025014746515949
20710,10.7741638183594,23.6741185631217,0.0210681382815137
20700,11.2835021972656,27.2955565606026,0.0242618155134285
20690,9.88189086914065,39.0089581628672,0.0345391761265084
20680,10.055078125,28.1496693219196,0.0250139220799217
20670,11.2156921386719,25.080221701046,0.0223090665237278
20660,11.3026672363281,38.0526157528038,0.0337030747482258
20650,11.336083984375,35.9145864536004,0.0318319375241436
20640,11.4031921386719,32.3552238569391,0.0287109914767015
20630,11.2663513183594,28.5290420151796,0.0253478496479855
20620,10.1142517089844,29.8478749300557,0.0265080446561717
20610,11.0090881347656,24.478057162014,0.0217777801605381
20600,10.9371887207031,36.143069235095,0.0320320254685505
20590,11.8666015625,19.2434944267461,0.0171503891649068
20580,10.7564636230469,38.1403141773262,0.0337797689672942
20570,11.4473205566406,28.1291184137444,0.0249958305655094
20560,11.5683532714844,38.8709667845433,0.0344185672134182
20550,10.6155944824219,29.6909708595194,0.0263700673132434
20540,11.4203430175781,36.8411868180374,0.0326431959103931
20530,11.55361328125,32.5102576539393,0.0288470831214178
20520,10.18837890625,31.4321927589845,0.0279004468071166
20510,11.0130859375,27.2787102858274,0.0242469768870622
20500,11.9078308105469,24.2055773696848,0.0215373029217281
20490,11.3572021484375,41.1209445246641,0.0363837412198064
20480,10.991845703125,26.2036483263728,0.0232996914605399
20470,10.6993347167969,23.2220041084474,0.0206688873304975
20460,10.6658264160156,35.8094008333865,0.0317398137002681
20450,12.133935546875,26.31841737184,0.0234008518902848
20440,10.7131286621094,35.00221342847,0.0310326473345338
20430,11.0200744628906,26.868747431763,0.0238858199962188
20420,11.1655822753906,31.0416260504098,0.0275573273442698
20410,10.3834167480469,26.9922379743548,0.0239946193774364
20400,10.3244873046875,34.0901884896994,0.0302331777044365
20390,11.3436218261719,36.5978689274016,0.0324302142590015
20380,11.0700317382813,31.6978323780859,0.0281337648404824
20370,10.4615417480469,35.7278160208807,0.0316683555368599
20360,11.8610168457031,27.988684905722,0.0248721965786827
20350,11.1204162597656,34.3309592722107,0.0304442814204879
20340,10.7618957519531,29.4361909823238,0.0261459898982231
20330,10.6882568359375,28.0898813457497,0.0249612884385089
20320,10.5853820800781,25.086782852668,0.0223148542201158
20310,10.3558898925781,31.5438953293778,0.0279985630328045
20300,10.9216857910156,37.9920597765704,0.0336501145944979
20290,10.9815002441406,33.7106334654891,0.0299003217462304
20280,10.9857116699219,24.640177002766,0.0219208384883333
20270,11.6155944824219,38.4623658874261,0.0340613720033914
20260,10.8880249023438,29.5255220976287,0.0262245604109679
20250,10.9950500488281,32.0073115403829,0.0284055363316014
20240,10.7376953125,33.2676742345939,0.029511756446551
20230,11.0325256347656,35.9758220270123,0.0318855659887458
20220,10.3940063476563,31.8326605906805,0.0282521721351124
20210,11.2206970214844,20.8396347602502,0.0185630945035633
20200,10.0194946289063,31.6906330681377,0.0281274420463256
20190,11.3752990722656,28.5539937294743,0.0253698094419829
20180,11.35439453125,29.2541418161818,0.0259858554830324
20170,12.0255065917969,26.6883060930923,0.0237268289686788
20160,11.3193603515625,28.7352638451921,0.0255293328182721
20150,10.7033935546875,29.5756741593323,0.0262686692369536
20140,10.84658203125,26.3586931737336,0.0234363502040022
20130,11.5945373535156,36.7118312965431,0.0325299723841606
20120,11.6719909667969,21.8837570912456,0.0194864117958124
20110,11.1326843261719,41.235619642066,0.0364838220243464
20100,11.872705078125,17.4022943895125,0.0155189254839005
20090,10.7807861328125,34.7441184430863,0.0308064536511096
20080,11.8795715332031,25.674662038,0.022833329424777
20070,11.2475524902344,36.0325877295509,0.0319352779121745
20060,11.8460632324219,35.3607865804406,0.0313468354166823
20050,11.7374816894531,23.341505470853,0.0207744276511073
20040,11.7447448730469,27.8466214695072,0.0247471159080064
20030,11.4367004394531,38.6263919153862,0.0342047737242734
20020,11.2492004394531,38.8211213703471,0.0343749979959476
20010,11.4836364746094,30.5566257225109,0.0271311223987664
20000,11.8445678710938,21.8805207168771,0.0194835508597116
19990,12.3162780761719,26.7202471604833,0.0237549743686719
19980,11.3038269042969,40.374876664373,0.0357324366700054
19970,11.9301696777344,35.0152860050912,0.0310441030700865
19960,11.8400207519531,24.8229610178896,0.0220821128860578
19950,11.3998352050781,36.5831194585553,0.0324173026085625
19940,11.8411193847656,31.3966879502914,0.0278692589108146
19930,11.450341796875,25.9965314171495,0.0231171136931432
19920,11.3995300292969,30.1062793255369,0.026735247386606
19910,12.3709655761719,32.7340025933154,0.0290434660142578
19900,12.4666381835938,28.6119832594522,0.0254208441336551
19890,11.6209655761719,33.9012908625591,0.0300675318445338
19880,11.359521484375,24.4660095063409,0.0217671484131312
19870,11.3827453613281,28.8706915398507,0.0256485008909754
19860,11.7870422363281,36.1639737548103,0.032050330549731
19850,11.8806701660156,30.3723968727354,0.0269691911582136
19840,11.2843566894531,33.7526165480995,0.0299371435123784
19830,12.0223327636719,30.2813722896644,0.0268891761577481
19820,12.2572265625,38.2422758548273,0.033868931099883
19810,11.9616638183594,30.4505063468241,0.027037849296968
19800,12.3061767578125,28.8060303546445,0.0255916043478248
19790,11.7940002441406,27.4091321671222,0.024361851455861
19780,12.3307739257813,30.3127718893847,0.0269167784676577
19770,11.7488342285156,31.7429896767862,0.0281734235495053
19760,12.0793090820313,21.5543831359355,0.0191952155888852
19750,12.0736022949219,34.9329276673416,0.0309719293065478
19740,11.6396423339844,25.4163184195022,0.0226055103409105
19730,12.8021484375,27.0834200250647,0.0240749481462203
19720,11.7907348632813,30.1007127063713,0.0267303533334518
19710,12.2551818847656,17.0121959399694,0.0151730079717963
19700,11.5046020507813,37.4557167106104,0.0331809545530918
19690,11.497216796875,37.3326764702142,0.0330733029143212
19680,11.3534484863281,36.0301345494918,0.031933129606182
19670,12.3095642089844,16.5470848799032,0.0147604562772563
19660,11.5923400878906,31.4623547183146,0.0279269408954967
19650,11.8280578613281,30.3008955143014,0.0269063384218455
19640,12.1039367675781,31.408163749802,0.0278793394862427
19630,12.0324645996094,28.5158534097718,0.025336242320168
19620,11.9512878417969,27.6305620559469,0.0245568623678781
19610,11.135400390625,38.4910747243339,0.0340864721764233
19600,11.9332824707031,26.3209755303251,0.0234031066300048
19590,11.5175109863281,25.9796879049645,0.0231022646899156
19580,11.3600402832031,47.8402268072387,0.0422350359967491
19570,12.3139587402344,27.7010661193344,0.0246189485136927
19560,11.5397888183594,30.8981896068872,0.0274312936457665
19550,11.5164123535156,25.1734563562422,0.0223913079306405
19540,11.835107421875,32.6189987276848,0.0289425297605281
19530,10.6344543457031,30.4542165054045,0.0270411104334934
19520,11.5101257324219,35.164333269222,0.0311747088518539
19510,12.309716796875,31.9248979508302,0.0283331696672362
19500,11.75771484375,35.2094076902176,0.0312142037087453
19490,11.3497253417969,32.2994637372176,0.0286620407449617
19480,11.0844055175781,37.9751610125822,0.0336353351421252
19470,10.087548828125,44.2986414782354,0.0391542035055605
19460,11.5068298339844,32.2826644264751,0.0286472925991593
19450,11.1850524902344,36.4607422397967,0.0323101689980221
19440,11.6715942382813,32.8628028341882,0.0291565018746021
19430,11.5142761230469,39.6542412090639,0.0351030275796681
19420,12.0171142578125,27.4000570584576,0.0243538584936355
19410,12.6079040527344,24.7383401188017,0.0220074524213833
19400,12.3616882324219,24.6401880531266,0.021920848238904
19390,11.1320434570313,37.749136936327,0.0334376412952654
19380,11.9693237304688,30.2803197428148,0.0268882508899802
19370,12.8013854980469,29.1423591306739,0.0258875193978371
19360,11.7092834472656,27.3148256269451,0.0242787879924668
19350,12.0978332519531,27.3089606480426,0.0242736220551835
19340,12.2893920898438,32.2863939231866,0.0286505667453983
19330,12.1831604003906,38.7414924716722,0.0343053924347335
19320,12.2955871582031,34.8277033708655,0.0308797114818319
19310,11.8696838378906,34.3266220056648,0.0304404788778269
19300,11.7934204101563,22.8712615182758,0.0203590727151096
19290,12.4974304199219,34.6469056580645,0.0307212465966578
19280,12.0817810058594,28.919746853262,0.0256916639154665
19270,11.8694396972656,25.8275078635961,0.0229680973744716
19260,11.7668701171875,34.2072781108982,0.0303358441055538
19250,11.9945922851563,33.5641857986957,0.0297718700231302
19240,11.6590209960938,30.6858956037104,0.0272447346387952
19230,11.3214660644531,24.5441245056099,0.0218360813853472
19220,12.2858215332031,21.2174244893504,0.0188972478829775
19210,12.5930114746094,19.5183901041673,0.0173937995059424
19200,11.6594177246094,27.0358123088954,0.0240330077222345
19190,11.9117980957031,26.1060985053518,0.0232137024394971
19180,11.3565307617188,29.9964829423516,0.0266387133996946
19170,12.3739868164063,25.7709134416473,0.0229181982666175
19160,11.9303527832031,32.4561633760823,0.0287995997175985
19150,12.3413635253906,31.5282286805996,0.0279848023520759
19140,11.0827880859375,39.4920108647057,0.0349612926655702
19130,12.2925354003906,33.8581336791322,0.0300296840431799
19120,11.9663024902344,22.7370148309092,0.0202404720991532
19110,11.3135009765625,41.3421534062763,0.0365767907659581
19100,11.8768249511719,31.2590391331469,0.0277483394032667
19090,11.9014831542969,37.1934529766804,0.0329514814433359
19080,11.7189270019531,26.5195090719317,0.0235780807617063
19070,13.0892272949219,29.4234526791115,0.0261347856392328
19060,11.9344421386719,31.4143436639824,0.0278847680165677
19050,11.417138671875,30.969334591191,0.0274938083081358
19040,11.6671691894531,35.6846256863719,0.0316305245997442
19030,12.1420532226563,28.2130431401129,0.0250697101925914
19020,12.3575378417969,28.4363239643426,0.0252662460810415
19010,11.8449035644531,33.9411716140603,0.0301025053299264
19000,11.5627990722656,39.3982899936418,0.0348794050929127
18990,12.7138000488281,29.9599725508415,0.02660661156848
18980,12.2560974121094,29.7644281317844,0.0264346655112145
18970,12.2398010253906,28.91829925602,0.0256903902168049
18960,11.9459777832031,31.3472679749793,0.0278258465222964
18950,11.6554504394531,25.4277831686522,0.0226156213042783
18940,11.5359436035156,28.380862204358,0.0252174303413261
18930,11.9763427734375,32.168533539334,0.0285470925252675
18920,11.7766052246094,28.3758342902729,0.0252130048366638
18910,11.5666442871094,27.3014436402264,0.0242670009634094
18900,12.2988830566406,33.5191251906508,0.0297323440879075
18890,12.0764099121094,31.5434975163953,0.0279982136185965
18880,12.4936767578125,23.444823580121,0.0208656686131259
18870,12.1526733398438,35.790167680716,0.0317229681961018
18860,12.2467590332031,25.1634530172851,0.0223824843239974
18850,12.4428649902344,26.9602609932917,0.0239664474226141
18840,12.4265686035156,35.3678753867825,0.0313530459985998
18830,12.0015808105469,30.7175604120857,0.0272725626018785
18820,11.4116760253906,27.7580334909544,0.0246691120730858
18810,11.6663146972656,25.6891656363223,0.0228461181943213
18800,11.6574340820313,30.2410163726563,0.0268536998112076
18790,11.3491149902344,31.4820602739019,0.0279442498533425
18780,12.4953552246094,29.1434779796873,0.025888503694074
18770,11.5432067871094,20.5088850350421,0.018270478937257
18760,12.1842590332031,30.522833719715,0.0271014217982318
18750,11.4888244628906,26.1591595744903,0.0232604758397486
18740,11.9964233398438,24.31713628539,0.0216357645871885
18730,11.5413757324219,28.5048831642598,0.0253265872994969
18720,12.2332702636719,27.2792600412686,0.0242474611282288
18710,11.5222106933594,33.4701665678949,0.0296893975792604
18700,12.2358642578125,34.4889600910392,0.0305827954933982
18690,12.2720886230469,35.2352019945101,0.0312368045175981
18680,12.6447082519531,22.4559544335534,0.0199921342356803
18670,11.4255004882813,26.5684538817368,0.0236212138840911
18660,11.9330078125,29.4207204774466,0.0261323824579076
18650,12.7624450683594,22.3642281525827,0.0199110771747824
18640,11.7741943359375,24.9380118475528,0.0221836147461198
18630,12.1104675292969,26.4025133787982,0.0234749714072381
18620,12.2314086914063,34.6134617416283,0.0306919317149017
18610,11.7814880371094,24.8661734531197,0.0221202373154154
18600,12.2435852050781,26.7130008865024,0.0237485892468463
18590,11.7871032714844,37.5472938117127,0.0332610724245665
18580,11.2014709472656,27.7998591059259,0.0247059411000156
18570,12.236962890625,26.9471276396871,0.0239548766683802
18560,12.7683044433594,33.0537309650936,0.0293240437460139
18550,12.2888427734375,33.2545988953825,0.0295002849781358
18540,11.6924987792969,28.4909652350507,0.025314337892217
18530,12.3344970703125,36.934410422873,0.0327247875171538
18520,11.7998901367188,31.6635928356845,0.02810369369132
18510,11.4613586425781,32.2764458360325,0.0286418332454259
18500,12.4866882324219,22.0047032883031,0.0195933231193883
18490,12.6706481933594,18.4433695835651,0.0164416540193113
18480,12.7426086425781,26.6603238173957,0.0237021714326437
18470,12.8249450683594,32.2409078762576,0.0286106337338225
18460,13.1642395019531,29.8818989904248,0.0265379626288457
18450,11.7935119628906,34.7634178979206,0.0308233689781472
18440,11.8244873046875,30.3802592043212,0.0269761022999984
18430,12.0615478515625,34.7132161095942,0.0307793683370795
18420,12.9482666015625,30.3575507132336,0.0269561409979423
18410,12.4399353027344,30.9223954218396,0.0274525634789092
18400,12.850732421875,22.0860215108587,0.0196652001595565
18390,13.1359802246094,25.6674378647404,0.022826959353587
18380,13.0013366699219,20.4687307871154,0.0182349499408433
18370,13.36806640625,25.5266894214401,0.0227028452653026
18360,12.6184020996094,33.9646481052114,0.0301230926410635
18350,12.8164001464844,35.0571309581937,0.0310807718910542
18340,12.6884704589844,31.2588595647867,0.0277481816517338
18330,12.2539611816406,33.9151038133423,0.0300796452375283
18320,13.2117858886719,37.1076690271366,0.0328764143133745
18310,13.1780029296875,30.5875142430523,0.0271582704758791
18300,13.0287109375,24.1914384332631,0.0215248234049498
18290,12.9897705078125,27.5674783097202,0.024501308116195
18280,13.3059326171875,19.1635851251704,0.0170796239814468
18270,13.5620056152344,31.1601549810803,0.0276614664261266
18260,12.74306640625,27.572025533118,0.0245053126739551
18250,12.9535461425781,27.4356778959373,0.0243852315061461
18240,12.9641662597656,35.2365722392278,0.0312380051066558
18230,13.4876647949219,24.641058269026,0.0219216160961223
18220,12.33828125,30.3821681541194,0.0269777802984074
18210,12.5688110351563,27.2044242365155,0.0241815418685447
18200,12.2286926269531,23.1451295121587,0.0206009893695346
18190,12.6962829589844,34.8868504261191,0.0309315483336458
18180,12.5956970214844,36.170935482005,0.0320564265425359
18170,12.638818359375,28.1161784414508,0.024984439034886
18160,12.2671142578125,40.3015077949931,0.0356683694580466
18150,12.6774536132813,26.7449474790737,0.0237767390535281
18140,12.2880798339844,34.614674518707,0.0306929947721365
18130,12.8261047363281,27.7365073884539,0.0246501571313854
18120,12.9688354492188,29.2069291504049,0.025944323029984
18110,12.4817443847656,23.4661203876385,0.0208844751977656
18100,12.2829833984375,26.2944049381986,0.0233796873431631
18090,12.6904846191406,25.2431150670418,0.0224527498952256
18080,12.3223205566406,38.1958201387533,0.0338283078535678
18070,12.4654479980469,21.3866897695425,0.0190469350846319
18060,12.9542175292969,31.1559254555505,0.027657750521674
18050,13.0969482421875,31.3706505380651,0.0278463868339214
18040,12.1421142578125,43.151942793429,0.0381551333365784
18030,12.7577453613281,22.2302839688382,0.0197927039483748
18020,13.2559143066406,23.8808376593624,0.0212506467882555
18010,12.8220153808594,34.8839939078971,0.0309290449098956
18000,12.6704040527344,24.388090650973,0.0216983849648599
17990,13.7780090332031,19.0056174574238,0.0169397216900803
17980,12.6892639160156,28.8109035636808,0.0255958924575207
17970,13.5873352050781,31.5413924226959,0.0279963646335414
17960,13.4280944824219,24.1954193256788,0.0215283370908351
17950,12.5591674804688,29.2489343337365,0.0259812745830002
17940,12.8611389160156,21.1327552449347,0.0188223655951188
17930,13.0461975097656,27.697336622623,0.0246156643775849
17920,12.7358947753906,26.1362687524525,0.0232402977531082
17910,13.6172424316406,34.6803744378121,0.0307505826199644
17900,12.4360290527344,28.8507124878379,0.0256309212236942
17890,13.074853515625,24.2304241055535,0.0215592332304967
17880,12.484521484375,26.511613589264,0.0235711226541539
17870,12.798974609375,29.8366753895607,0.02649819654937
17860,13.3991638183594,22.0621264872989,0.0196440797913132
17850,13.0575500488281,20.8315666156977,0.0185559573498676
17840,12.9062438964844,21.1907737821093,0.0188736781974182
17830,12.6841064453125,31.6993794285736,0.0281351235336674
17820,12.8508850097656,25.6161669540234,0.0227817492394215
17810,12.6278015136719,30.8085932829272,0.0273525617001046
17800,13.0889221191406,23.3953787414976,0.0208220043035894
17790,12.0118347167969,38.5555314778685,0.0341428250548158
17780,12.9243103027344,19.7109716452815,0.0175642971284108
17770,12.7446228027344,30.5591921687665,0.0271333780825987
17760,11.9666076660156,19.339385312378,0.0172353021812824
17750,12.1707702636719,32.6245874475717,0.0289474350300125
17740,13.925927734375,23.5216373994263,0.0209334993878072
17730,12.7259460449219,30.8475292285948,0.027386776880077
17720,13.4627014160156,18.3847791902281,0.016389740973282
17710,13.1561828613281,25.4008672527561,0.0225918835640999
17700,13.5443054199219,23.6314531207427,0.0210304666225198
17690,13.1539245605469,30.1471269835929,0.0267711592249131
17680,12.9681335449219,21.7263695674319,0.0193472750160695
17670,12.9059997558594,26.0946006051199,0.0232035668083788
17660,12.552392578125,25.1260143954823,0.0223494604626844
17650,12.1258483886719,26.439971338732,0.0235079843157988
17640,13.2395568847656,25.4964970736182,0.0226762196882385
17630,13.4233337402344,17.156636585014,0.0153011003191712
17620,12.4659057617188,35.2630958673217,0.0312612445194211
17610,13.0613952636719,25.2628206226291,0.0224701305227424
17600,12.4683166503906,36.4957525448517,0.0323408192226744
17590,12.7868286132813,31.2730427026509,0.0277606415379069
17580,12.0930114746094,29.9310979585243,0.02658122297678
17570,13.1635681152344,26.5870903149334,0.023637637065844
17560,12.9400573730469,36.5348431955681,0.0323750407963225
17550,13.4742980957031,34.4422585044413,0.0305418552764748
17540,13.2382141113281,25.1771720400029,0.0223945853945589
17530,13.3336730957031,29.0708494844694,0.0258246079834555
17520,12.2252746582031,27.2902965889443,0.024257182414731
17510,13.5210205078125,24.0454300183046,0.0213959444460665
17500,13.2953125,39.4021824831725,0.0348828062140019
17490,13.4104248046875,26.0852160863578,0.0231952941082921
17480,12.1780944824219,32.8284887018526,0.029126388532434
17470,13.9885498046875,16.195238634964,0.0144482853225082
17460,13.8214050292969,22.6936145395484,0.0202021277261113
17450,13.1967712402344,29.7648038440457,0.0264349959038224
17440,13.1941162109375,29.7134749189354,0.0263898576790875
17430,13.6135192871094,30.2833558293969,0.0268909198364549
17420,13.23720703125,29.0479448494807,0.0258044567415591
17410,12.8817687988281,21.9998093598406,0.0195889972603613
17400,13.5278869628906,33.0700578729193,0.0293383698295918
17390,13.0184875488281,42.6104115831549,0.0376830553753883
17380,13.0568176269531,29.8464411457644,0.0265067838888187
17370,13.4202209472656,31.4399611625049,0.0279072705780227
17360,14.2659851074219,28.0471026371742,0.0249236274225205
17350,14.1501708984375,29.9524665933859,0.0266000118446014
17340,13.4912048339844,33.6535804535742,0.0298502810715357
17330,13.2879272460938,27.8373087780892,0.0247389160763198
17320,12.7976013183594,38.1956212322621,0.0338281339168965
17310,13.1123291015625,23.3332701895961,0.0207671547457544
17300,13.1030517578125,29.0381763306868,0.025795862414608
17290,13.5953002929688,26.6328415705175,0.0236779540678375
17280,13.5189147949219,31.181421400106,0.027680150155845
17270,13.5600524902344,35.7327444817201,0.0316726723663971
17260,13.2280517578125,32.238429832887,0.0286084581807018
17250,12.76796875,39.7539679511283,0.0351901477253333
17240,12.9473205566406,23.4299939961602,0.0208525728863238
17230,12.8638244628906,24.0758323229784,0.0214227810352667
17220,13.8981872558594,21.1802455510224,0.0188643669938239
17210,14.095849609375,24.0265256138628,0.0213792569596574
17200,14.0867858886719,33.5125391757174,0.0297265669162881
17190,13.9549194335938,27.2918132509403,0.0242585183256279
17180,14.1737609863281,26.9713445050002,0.0239762121454858
17170,14.4828125,31.6032495788932,0.0280506950831376
17160,13.7216735839844,32.2339958756857,0.0286045654596583
17150,13.925927734375,36.6288182249264,0.0324573067901772
17140,13.8220764160156,31.3569922923307,0.0278343888456628
17130,13.5308471679688,25.3710948186381,0.0225656261029944
17120,13.6346374511719,37.5059350744777,0.033224889594192
17110,14.4339538574219,24.6056667265293,0.0218903871068036
17100,13.5615478515625,41.0735467653467,0.0363423733851975
17090,14.3734680175781,22.6833805243132,0.0201930857617037
17080,13.9580627441406,39.0745033769235,0.0345964608831309
17070,13.6426025390625,30.5266516193115,0.0271047774750348
17060,14.0158020019531,37.9530354280178,0.0336159841255188
17050,13.8992248535156,39.4069424260124,0.0348869652734713
17040,14.2694946289063,34.4053806884403,0.030509526017094
17030,13.8277526855469,38.9626295259404,0.0344986846373477
17020,14.4464965820313,34.5059141068305,0.0305976576524206
17010,14.6644226074219,31.5635401079817,0.0280158176709315
17000,14.0564514160156,29.2496222186855,0.0259818797001463
16990,14.6657958984375,37.5842268795168,0.0332933826028025
16980,14.6990905761719,32.4496464259028,0.0287938790902035
16970,14.3445983886719,25.608241082864,0.0227747601576668
16960,14.5742126464844,34.3115327382293,0.0304272498191963
