"","Year","Jan_Precip","Feb_Precip","Mar_Precip","Apr_Precip","May_Precip","Jun_Precip","Jul_Precip","Aug_Precip","Sep_Precip","Oct_Precip","Nov_Precip","Dec_Precip","Mo_Avg"
"25",4760,38.6437164994537,39.8284161103879,40.8792356272213,34.5956290380551,28.2803282894072,16.7655740403087,13.3939892998159,14.7267762272736,17.782513996291,26.1513665360831,30.2300552097175,36.6098365992145,28.1572864561024
"26",4750,46.6644817519058,46.1240447727057,40.3557383063061,31.8229513064108,28.9131152812249,21.7207653652775,18.4502735515761,17.5240440316539,16.6021860675082,21.030601461077,25.5420770332462,38.5590170302678,29.44244132993
"27",4740,36.0142082256046,36.7196727763108,36.4803284921281,31.7207654838354,29.6344266901902,21.1087435454619,18.2081969956883,18.3879784782076,18.3377052291495,23.2502736276616,26.0180332256797,33.0213120413608,27.4084704009399
"28",4730,33.8562846261947,36.3289624511218,39.0251373489046,34.1989075681551,29.2639349874903,18.1229511554775,14.6229510861016,15.4688527636189,17.3398909881467,23.7420768828991,26.4530059626845,31.7262300845704,26.6790988254471
"29",4720,40.2562848961418,39.0098368222596,34.0453558385046,28.2715852325731,27.3901645238282,20.6153008722868,18.4213116950676,18.0224046094821,16.7371587570899,20.6961752430337,23.9448091579917,34.2765032919378,26.8072409116831
"30",4710,38.6256837219488,36.0005470286302,30.5606562635286,25.4562845620953,25.5551917096956,20.5693992672722,18.7961752010825,18.8901642215708,17.4540986441524,20.8519129831283,23.7819677206988,33.8349732727301,25.8647545497111
"31",4700,37.0000007295869,38.4273229505195,37.8540990079035,34.3300552550561,34.7202192160601,27.1081971763913,24.6240441030492,22.7808747187338,19.9480876974721,23.1054649001262,24.8027326604708,32.4229513960458,29.7603374842846
"32",4690,36.3382519164372,35.0814213361896,33.3267765097279,28.7918038263998,27.7568311248321,21.0404374114151,18.6333336361119,19.6300550106445,19.9562845360386,25.1765031084988,27.9693994313641,34.8382519216485,27.3782791474424
"33",4680,30.627869293338,31.0688531385745,33.3907109766059,31.8327875137329,31.6136617165446,23.3338802290744,20.9513665835063,22.3010932474188,23.1316944263021,28.226776357557,28.1420769326674,30.8459021979994,27.9555560511101
"34",4670,42.014754931132,42.4103832713893,37.6551918332043,32.4480880153635,34.2256836252786,29.3437163025304,25.9590168859138,22.4245904234589,17.5005467237671,18.9234976312502,21.6142080598842,33.3508202703924,29.822541497797
"35",4660,35.5699458565217,39.9896182492783,41.452459861672,35.4797819507578,30.8792356154958,19.3961751998448,14.6808745561402,14.2185794538488,14.0114756685789,17.7841533116304,20.642623330726,29.0163939324884,26.0934430822486
"36",4650,36.7453558458005,39.154645549795,39.4721318489867,33.5513669128626,29.6781426427143,19.6256833545497,15.6180330886215,15.4759566236715,15.5912571239993,20.263934691747,23.6989075160417,31.9207655693012,26.7330150640076
"37",4640,33.2459021448438,37.0256836062572,40.2153012583165,35.2688531823497,30.5885251558544,19.2644812011979,14.7344264821277,14.3076505426501,14.2639347112895,18.4355194646804,21.3846997224568,28.4655742306527,25.600045975223
"38",4630,38.5415305674402,40.0071046183018,38.533880395316,32.5038257244506,28.4049185377653,18.5010931511394,14.118033045628,13.9775958426012,14.3437160533634,18.5956287032268,22.1114757829677,31.9825142042233,25.968443052202
"39",4620,43.4540990766932,41.8032794806475,34.5912573506923,28.1251369825478,28.919672632478,24.6601097766167,21.9207653582422,20.0344265640759,16.3240440425977,18.2409838796313,21.6459021099278,34.5786892156132,27.8581972058136
"40",4610,35.2939897287087,36.559563391847,35.3409841568744,31.1103831197395,30.0595633579734,22.2229512402269,19.3907107837865,18.3278691651391,16.7366122834669,19.9486342609906,22.1366123944684,30.248634502536,26.4480423654798
"41",4600,43.9371592151663,43.9945362747693,38.9989076989596,32.1562847257312,30.3803284311555,22.783607000536,18.2693992104035,16.6448090115532,14.8825139035293,17.8595631357099,21.9163937620778,34.8650279383842,28.0573775256646
"42",4590,37.4360660229876,35.5120225082981,32.5792354833884,27.4508202714347,26.0289621261951,19.5377053299237,17.2180330922695,18.2169401424179,18.7262298344263,23.8524594424201,26.9153011301176,34.9677601642296,26.536794629009
"43",4580,37.8994543252747,41.7256839105992,44.2475417038131,38.1972685746156,32.3693994094765,19.7666669204587,16.3125685499014,16.126229809933,16.4540986259127,21.9327871981866,25.5295086766853,33.1530059074444,28.6428511343584
"44",4570,44.7120226667227,45.5344268976013,40.9524597470226,32.1054649952331,27.1273230073231,17.3316942251445,14.1803281033625,13.9426231618787,13.8535521903325,18.7284156663822,23.9732244105938,36.5551918425847,27.4163939095151
"45",4560,42.6912573048326,43.2448096301386,36.1797821013654,28.4306015733813,27.2956288994336,21.1666669826039,18.1857926076879,16.1830603893989,12.9540985633767,14.8360659112044,18.6819675164145,31.8590168978999,25.9757290314781
"46",4550,43.8180334945845,45.2628423555301,39.9420773240386,31.7098366549758,28.2568312446928,19.1404375170098,15.4819674309486,14.610929220752,13.3579237474118,16.6956286873322,21.0573773801001,33.9158476063463,26.9374777219769
"47",4540,38.0579240621765,37.3841536839803,35.175410458299,29.9076507365117,27.9163939588057,20.067213453556,18.5382516918287,19.2606560415258,19.3885249205626,24.9683064033425,27.9207654494405,35.4202192129333,27.8337891727469
"48",4530,35.8409841256063,38.5262301293879,42.2819680229562,36.6557382677422,29.5863394163997,17.5262298440673,12.9715849519427,13.8551915056719,16.4644811739687,23.7448091949922,27.419126135404,33.4038257546764,27.3563757102346
"49",4520,34.0475416131358,35.2218586030554,37.4016399591998,33.0338803979217,30.2475414992682,21.0311479679222,17.671584995718,18.1617489317076,18.9016396595481,24.4885250232259,27.194535985019,32.5814213778803,27.4985888344668
"50",4510,40.1923503458826,39.2896181950804,36.6945362038951,31.35191312644,29.5508201578276,21.1612026150761,18.3704920961557,19.1032790069372,19.4852461215577,24.9628419042285,28.2103829331737,36.8601100535992,28.7693993966545
"51",4500,41.4415307644286,38.0677602330192,33.5939897526809,28.7234977998369,28.4027327240491,22.1814211154245,20.4524593222988,21.423497616919,21.5158473650614,26.7661207152195,29.8934431128163,39.1076509340213,29.297495954648
"52",4490,37.1262302919815,36.592350417799,33.7661206969798,29.4234978071327,30.1475414161474,24.5344267086905,21.3060112546702,20.0158473676671,17.4426232139921,19.9628418442982,22.6327871989683,32.044809424812,27.0829239702616
"53",4480,36.4699460743555,37.3245908393234,37.4349732789837,32.4453556889393,29.8677600785031,20.9748637747895,17.0961751599129,17.6289620112852,18.282513988474,23.54863426073,26.4956289067294,33.6781426674681,27.6039622274579
"54",4470,40.4289623270921,39.6360663742316,36.7459023428745,29.8131152085268,26.0453556300512,17.6038253971788,15.2704920234576,16.1349729423314,16.9819675065129,23.0131151402583,27.5382519237331,36.7825142542521,27.166211755875
"55",4460,39.2158477084884,40.2502738556575,38.5371589921211,32.4081973039387,29.062295555417,19.6573773397774,16.5704920773949,16.5142078660225,16.2114757006286,20.5967215866339,24.1387981899449,33.6508202943646,27.2344722058658
"56",4450,38.1174870944414,38.0060117544372,34.4415306758359,28.314754572071,26.166120590408,19.3387981304705,17.0568308322156,16.438251623039,15.6278691187582,19.5551916614908,22.7224047796322,32.3601098295118,25.6787800551927
"57",4440,39.5836071368775,40.4218586676759,39.8857928468881,33.88907170426,30.5639350205823,21.105464854527,17.8693993000385,18.1153008872694,18.2540987124209,23.5010933302791,27.1710387474852,35.7715852612355,28.8443538724616
"58",4430,40.3814214748112,43.6415307300338,44.0841536547968,38.0273231391698,34.2415306112154,23.1027326906314,17.9950822689494,17.0306014024495,16.1655740894255,20.0153009057696,23.5349730663612,33.539891336785,29.3133429475332
"59",4420,42.2836072327661,37.5125690157948,29.1732245690184,23.544262763581,24.8628419513911,21.8524594463286,20.9732244614044,20.3661205625273,17.3557380040487,20.0628418831226,23.5704921894386,36.0256835854119,26.4652554720694
"60",4410,41.6693996783814,40.4672137453256,36.9377055819569,30.9016399435658,28.8994539969606,21.2311478950938,18.705464865992,18.4295086026843,17.7601095835368,22.3852463289688,26.2060113656716,36.7142082902252,28.3589258231969
"61",4400,38.6612027746732,39.1890717907681,37.4666672117723,31.6267765519398,29.2333337687404,21.1967216104758,17.3185795043987,16.8956287089593,16.2715849928517,20.1978146078808,23.836065962015,33.5098366815536,27.116940347169
"62",4390,32.8945360600623,33.428962233288,33.2021864541893,30.7016399545096,32.508197328432,26.845355658909,24.8371588336965,23.4120221633077,19.8754102154508,21.8726779750136,23.0704921738046,29.7191261724045,27.697313768589
"63",4380,37.8005471516177,38.0497275284731,37.1830609222579,31.6409841600012,27.8480878957634,18.7464483259806,15.2207652805933,15.9912570708436,17.3229511344368,22.6901642572684,25.4196725282513,33.5748639601827,26.7907108513058
"64",4370,31.9726781219733,32.7464485845931,33.597268333852,29.6409842147202,26.6180332788353,17.5617488954888,14.8240439370682,15.4754101174777,16.673770787286,22.1295086542765,24.3103829706953,29.8081972429661,24.6132062616027
"65",4360,32.1322410302084,33.8311482361757,36.6551918227816,33.6191263094626,30.5612027241233,20.1530058175488,17.500000368702,18.3262298849762,19.5912571031539,25.4519129711422,26.8601097721871,30.903825749465,27.1321043158272
"66",4350,46.7366126899511,47.1426238596765,38.7442629715133,29.6377053573483,27.1579239629005,20.3557379887404,17.1289620269192,15.2918035515019,13.0360658064566,15.8060112663957,20.1562845537571,34.6338804328376,27.1523228723332
"67",4340,41.9021864562738,42.3836074214164,36.1836071639764,28.8530060007273,27.1459021112307,20.0683063503172,17.17868880496,15.7480877305641,13.5032789094852,16.4256834110927,20.2125686478745,32.4043722517503,26.0007746049724
"68",4330,44.7568312785665,44.7655744761066,38.6524596969938,30.6071044812437,27.5715852839048,19.4934429953007,16.7234975588126,15.7202188447525,14.5213117000184,18.4491806095415,22.8377052604175,35.7196727919448,27.4848820814669
"69",4320,32.1595634710593,33.7087437416035,34.7715854279982,32.1267766118701,32.2907109364786,24.9579239852441,21.4622955439521,19.6863391360299,17.2989073659553,19.7420768594481,21.3234975950314,28.2027326411888,26.477596109655
"70",4310,41.3896181804886,39.09781492473,33.3169403649419,28.34590216152,30.7256835979191,27.8109293365088,26.9415304986506,24.4322407910081,19.2519129456067,21.1486342904346,24.1251370164215,35.4273230651689,29.3344722644499
"71",4300,36.4415307175266,35.571038855881,35.2295088325042,30.2732245883004,27.0693993307854,18.4431697110661,15.7404374125225,17.6617488756857,20.1874320520078,27.6103829946674,30.7945360381747,36.2065580347197,27.6024139536534
"72",4290,32.9240442442764,30.91967260121,28.4491809547925,25.5475414437674,27.5781425648048,24.2180332277642,21.8491807791705,21.2754101727178,19.1322407175283,21.6497271347567,23.294535973033,30.5437163941847,25.6151188506672
"73",4280,34.3120224384662,33.5054649967965,32.9125688948918,28.4415304256919,26.3289622127033,18.4355193861847,16.4792352582588,18.4797817344874,20.5360658989578,27.6142081015748,29.9420771364306,34.3579241434733,26.7787800523264
"74",4270,39.2573776662024,37.0524596177815,32.4661208606157,27.3994540204116,26.573224459841,20.1240440997921,19.2786888972006,19.3786888852146,18.2513665214914,22.5016396775272,25.7284157471579,35.2666672201104,26.9398456394455
"75",4260,32.3502738671225,35.071585493661,38.8442629881895,35.0748639914507,31.5814213049216,21.1098363764299,16.8245904230681,16.8027324650457,17.1530057484986,21.8021861920591,24.3595632229998,29.8153012072454,26.7324686067243
"76",4250,33.6420770290771,38.1737711338398,44.3000008994764,39.7153011645124,31.6590170104647,17.4349729539267,13.0306012851944,13.7284155543385,16.1224046561236,22.7398910809084,25.4240442729387,30.585792791648,27.2130241527041
"77",4240,34.0415306091309,31.9579240142322,27.7333337049015,23.3989075337603,24.4098364746636,20.6415304039997,18.6573773589942,18.5322407855362,16.6224047212653,19.4704921063178,21.8890714489046,30.3983612399284,23.9794175334695
"78",4230,34.8754106375689,35.0983612915206,34.1131153367256,29.986339230355,29.0475414802468,21.2688527944309,18.5978145456054,18.8382516285109,18.4038254367849,22.8147544769641,25.0606561202169,31.9557382917144,26.6717217725537
"79",4220,42.6142083673529,42.7240444506452,39.4912575424695,33.3437163921002,31.2480880002506,22.7202189124998,18.3770494408946,18.349727052157,18.4366123532988,23.450273631049,26.7846998881773,36.9868858316557,29.5438984885459
"80",4210,36.6896180741774,37.8147546372127,36.5726781230155,32.9153011249063,33.3688530192349,26.1360659736102,23.7005468587406,21.2098364934244,17.5218581944867,19.7475413233856,22.0693992604323,30.9989076364236,28.2287800599209
"81",4200,45.3961755564955,47.3655746439116,45.4606563588961,37.0688530864611,30.5459022105066,18.5360659002606,15.2071040562593,15.3633882595542,16.4327872099121,22.5961753136473,27.5327873021527,38.6874322526442,30.0160751792251
"82",4190,41.7743175954767,40.4081975592942,36.1349732706456,30.2338802097925,29.4939896031156,23.0945359207893,19.9825140661229,19.8174866587738,18.9459019176296,23.3420769204207,26.6715851299098,36.9535523138411,28.904417597151
"83",4180,44.1901647380141,41.2950826238413,34.4508204069294,27.7398911668955,27.1027326583862,21.6240440717812,19.8748637170739,19.5081970991333,17.8377052369665,21.7836069318115,25.8240441416131,38.0245907840833,28.2713119647108
"84",4170,35.2688531927724,36.8306016452977,36.2557382635731,32.0524595500342,31.5595634960737,24.3765031346858,20.1322408282692,18.0841533134544,15.6923499967231,18.0939893618307,20.4480877469798,29.206011363066,26.5000459910633
"85",4160,43.3453560292395,43.9278696195675,40.7978150049845,33.1622956333265,30.0661207600369,21.9601097159047,19.3081969550399,18.5027325179407,17.1000002876657,21.4355194633776,25.6054650212898,36.9163940565182,29.343989588741
"86",4150,38.5693995001538,39.1945360892457,38.7551919801639,33.5191262354616,31.2524595547244,22.2273227634326,19.4043718517804,19.2945358258128,19.0180331032133,24.1803282505828,27.5153010946805,35.39890770834,29.027459496466
"87",4140,39.2393448522182,39.5344269340807,35.4256835895809,27.6459021542242,23.7098364843045,16.0054647580522,13.4622953289845,12.942076749489,12.3841532436225,16.1688527331326,20.767759912001,32.0448093518533,24.110883840962
"88",4130,44.6426238648878,43.7005472443794,37.9087438270694,30.4469950055815,27.715301002961,19.6726778944333,16.8081970879289,16.3371587529208,15.6502734924275,20.0808746489019,24.6923502025708,37.180874933962,27.903051496502
"89",4120,33.9153010571589,36.0688531125178,37.060109826385,34.6530061549828,35.180874933962,26.6666670884591,22.8928965388751,21.0874320978675,18.7284156455368,21.5169403123074,22.7491806712958,29.5836069596921,28.3419403665867
"90",4110,38.4568314578364,36.8519131394683,34.5475416391925,29.3748639111962,27.7464485181485,20.3371587962401,19.437158903789,20.6136615341478,20.8316943893016,26.9513665835063,30.368306623782,37.2524596719794,28.5641170973823
"91",4100,32.67923552091,33.8491809355105,34.3715854029838,31.4879787580563,30.5896180705295,22.0125686705438,19.5502735851892,19.3633882856108,18.506011215064,22.1590167954971,23.53825177521,29.5907108692524,26.4748183236965
"92",4090,40.3202192796384,39.7491809344683,37.0098366502856,30.2546454544276,26.693443117246,18.560656019573,16.1153008012824,16.3060112338249,16.8071041498028,22.4612025159304,26.8027327177955,36.3295087241084,27.2841534665319
"93",4080,40.5420772833902,40.993443291044,39.5852464926047,33.9508204329861,31.1240441629795,21.1540987335268,17.9065577058844,18.1163937563453,18.0153008080571,23.0448090574129,26.9644813667881,36.2338802775399,28.9692627807133
"94",4070,32.5442628599907,33.9743175193912,36.3120225166362,32.7885251045227,29.275956887365,19.0737707963407,15.8256833813881,16.7240440207101,17.9633883361608,23.5557380413097,25.7622955952837,30.8185797206691,26.218215398314
"95",4060,44.5830609681176,44.8579244874214,36.5879788060006,28.9262299355262,28.4207654442292,22.5573774123452,19.3322407769375,16.7863390562964,13.0961750713202,14.687978382319,18.439344546834,32.3808749308352,26.7213574848486
"96",4050,36.0322409770528,39.5469952202886,38.5207656433022,33.1404377749709,31.0092901115209,21.3644811853034,17.2409838718143,15.5710385288697,13.5759565217899,16.3431697035096,18.9666670111359,28.1131152481329,25.7854284831409
"97",4040,39.5901646588018,40.8721320355525,40.9153010780043,33.3448093549801,26.4770496438761,15.4322407382434,12.5726778194553,13.9191259021967,16.7158472811589,24.4896179183585,28.9229513361154,36.5344269445034,27.4821953926039
"98",4030,31.3874321713474,33.3153010978073,34.7606562682188,30.8759568089344,28.5907108653439,19.8289620452891,16.4120221789417,16.3371587424982,15.9874319743589,19.6726778986675,21.8038255451807,28.0049184866942,24.7480878402735
"99",4020,43.3879788091274,40.3480881393933,35.9666673993804,29.2551918524862,27.1366124934837,20.6065578034015,17.4169401887987,18.0327872018345,18.32459039636,23.6890713868897,28.5792353739504,39.4579241445156,28.5168037658018
"100",4010,38.525137322848,40.7519133051888,39.5098367128216,34.0710388584867,31.7967219196382,22.7497271582729,18.2710384905664,17.4136614486819,16.5650275991263,20.1355194315884,22.77759604897,32.0841536756422,27.8876143309859
"101",4000,42.5196728992983,39.8918039290631,31.862842148119,25.132240845206,25.2043719057177,21.0748637481465,19.8715850108308,18.4655741316373,14.9967215569293,17.3513663961588,21.3054648123152,34.3010935027743,25.998133407183
"102",3990,41.2928968804782,41.2781426997784,36.0409842788196,29.0737710233595,27.0081971603665,19.5956287921452,15.9486341463412,15.4961752005614,14.5005466885905,18.0950822843229,21.928415681495,33.5278695945531,26.148862035901
"103",3980,42.1989078000595,42.1349734582536,38.1120225979331,33.0267764466708,33.36010985166,26.7612027135052,23.0311478135364,21.4715850652893,19.1224047004199,22.2530059228178,24.7950822877102,35.48251430845,30.1458110805255
"104",3970,42.545355968788,36.6650279050316,28.5054649629228,23.3956287988548,26.1540988742328,26.4349731529345,26.1639349525744,24.8087435706717,20.1038255404905,21.8469949537288,24.8049185575683,37.3016400415389,28.2275506066114
"105",3960,40.4666674514937,38.7628421887674,34.5573776380612,29.516940291462,30.1770497853639,24.9622955195239,22.4000003976249,21.3857927452671,19.1202189205774,22.4693992997779,25.3693993782085,35.5480880737305,28.7280059741549
"106",3950,38.9387983624401,40.9497274544721,39.2377055642383,34.4726781688753,34.4743175115742,27.2453557177971,22.1825141294406,19.4448091189067,16.2830603943496,18.3224046647223,20.7737708664983,31.0978145807819,28.6185797111747
"107",3940,41.1338806621364,38.6650280457377,34.4497273137661,28.3049185497513,26.8174869115235,20.3333336798871,17.8464483667593,19.0497269734659,19.6273227936583,25.1868857034569,29.1513665986191,38.581421325767,28.262295577044
"108",3930,44.0775962996353,42.8683066654726,37.5043721537772,30.0442627427357,27.7273227947006,20.3644811452412,17.5945358263339,17.2792352678997,16.6071040929992,21.2010933284551,25.6644812907026,37.649727649376,28.2152099381108
"109",3920,32.0355196363939,29.9546453601024,28.0311480636805,24.4404375722499,24.0344264989342,19.0207652684118,17.3475413179137,18.6956287628966,19.2803282164485,24.1568309856894,25.8431698377015,31.3972683656411,24.519809157172
"110",3910,38.8185797832051,40.4213122435606,39.0950826634475,34.0759568553153,32.3661208087629,23.1770495739791,19.53606593674,18.1251369695194,16.1562843922057,19.2595630786458,22.2907107254195,32.1278693767193,27.9541443672934
"111",3900,45.3377055235899,42.2169406088324,34.2005470776167,27.0360660891715,26.4240442403679,21.5355194660484,19.5557380295842,18.5868855695255,16.632240696683,20.2284156038461,24.4524594056802,37.7557384407585,27.8301917293087
"112",3890,40.1360664315562,38.7234976982158,35.5737711640655,29.8907110052682,27.0382518755282,18.4092899020252,15.1163937693737,16.2103828028903,17.9584702429224,24.209836456945,27.7114758673913,36.634426997659,27.3010478511534
"113",3880,50.0382523041605,44.7841537767421,33.6666671304755,24.8759567125247,22.8311479078616,17.4371587438662,15.7612024786694,16.2841532777567,15.9213117693291,20.3491806710353,25.4901643789531,41.0000007764889,27.3699458273219
"114",3870,39.0387983009463,38.2590170219296,35.9557383750957,30.9355196692253,29.9579240350775,23.3628419126318,19.8956287688896,19.5562844198258,18.6475413119207,22.4704921349802,25.4202190096912,34.7355196332671,28.1862937161234
"115",3860,44.1912576018787,44.5967221911488,39.2180333841042,31.1377055110827,27.510929429466,18.7284156162231,15.5551915442357,15.3382516063628,14.7726778801673,18.9743173148463,23.3644813032098,35.7704924963863,27.429872989926
"116",3850,39.6978148945042,39.9420772198119,37.5628421137242,31.6901644826587,29.565574317682,21.2765030658962,17.7781423675558,18.0759566247138,17.949727102707,22.4508200382274,25.5863392053406,34.8721317072384,28.037341095005
"117",3840,35.2300553504235,38.5546454601601,41.8185801219419,37.1327874855917,32.6360660771855,21.3846998573001,16.3213117774067,15.9311477994658,15.9786888159038,20.1710386132933,23.0464484965215,30.5054650853892,27.3925779117153
"118",3830,40.6644814652823,40.6087436623912,38.2442628255959,31.9027330237008,28.5371588709576,19.499453924067,17.0005466885905,18.0092899473638,19.0136615721906,25.0049184397922,28.383060598634,36.9639351016185,28.652687176682
"119",3820,39.1295087949826,39.2830608816095,34.9464486752703,29.6322410015461,29.537159001241,23.3994539705782,20.6409839176741,18.3513663714049,15.0333336142243,17.0032790488884,19.9005467618098,30.9475416120936,26.4837436376102
"120",3810,47.4628425243774,43.5994544107406,36.5344268350653,29.8213119585006,29.1284157291788,23.3688527915647,21.9693992333334,22.1038255014055,20.8677599495226,25.4551916747797,29.4863393293704,42.0387985458791,30.9863848736432
"121",3800,39.9103831358946,37.207104521371,32.74316995652,26.1131152272876,23.3049183386923,16.2945357903105,14.3398909458046,15.4852461671569,16.6448089516228,22.5989075006683,27.2819677337271,36.9803285077621,25.7420313980681
"122",3790,44.1311484008539,43.0890717740919,35.8726781886783,29.5661207704596,29.98524655019,24.6377053501827,21.8267763612049,19.6016396251533,15.996721614254,18.0759565582692,21.6213117974703,34.7491809761589,28.2627964972473
"123",3780,37.3748640779589,38.2994541991604,39.9934432858326,34.461202879421,28.8830606233878,17.6185795472619,13.9136614180653,15.4475412772653,18.3836068924659,26.065574255146,29.7852462914472,35.8612027663351,28.007286459479
"124",3770,48.4240445517451,42.6076509809233,31.8273230015906,24.0300550903779,23.5956288595669,19.8382517180808,17.6049183418191,17.4049183241005,16.0295084994999,19.8765030767097,25.0267764206141,40.4901647828316,27.2296453039883
"125",3760,38.7333338482132,38.6081973164459,38.2136618869552,32.4765032705713,28.3393447294913,19.1601095658834,15.9426232569856,16.7459019025167,18.3032790038104,24.4256834488749,27.7557381280784,35.7491809865816,27.8711297787007
"126",3750,33.731694601924,35.9027327970077,37.9601099035128,33.9693996398175,29.9027328256701,18.8732243245417,15.2415303076551,16.0808746384793,17.4601095361136,22.8945359167505,24.9939894181132,30.7639348598126,26.4812390641165
