"","Year","Jan_Precip","Feb_Precip","Mar_Precip","Apr_Precip","May_Precip","Jun_Precip","Jul_Precip","Aug_Precip","Sep_Precip","Oct_Precip","Nov_Precip","Dec_Precip","Mo_Avg"
"25",4760,31.7536003646851,30.8384006118774,37.6544005813599,34.5168005218506,31.3312005310059,21.216000377655,29.1464006195068,33.6320005340576,29.2728005371094,29.8680004882813,22.7280003433228,27.5928004302979,29.9625338284175
"26",4750,33.840800491333,32.1840005722046,37.3592005081177,33.5552005767822,31.6512005615234,22.8144004325867,31.9696006164551,36.1480006713867,29.9560004119873,29.449600479126,22.6808004379272,28.779200553894,30.865667192777
"27",4740,28.7768003082275,25.9176004180908,29.4432005310059,27.1888004074097,27.4248003692627,21.6344003257751,32.6976005935669,38.8344005889893,32.2016006774902,30.5872006530762,22.2408003463745,26.226400352478,28.5978004643122
"28",4730,27.9712003860474,27.6376004867554,35.8696006469727,34.7272006225586,32.1136005477905,21.1744003715515,30.1672005767822,36.1520008544922,32.7616004943848,32.9016004333496,23.2064003295898,25.6208004226685,30.0252671810786
"29",4720,29.291200630188,26.9096004562378,31.2616005020142,29.2928004608154,29.1320005569458,22.2880003395081,32.3456004486084,38.1384005432129,31.9592006072998,30.7744004821777,22.5160005111694,26.5248004226685,29.2028004967372
"30",4710,26.8976005249023,26.1480004959106,32.8704005126953,32.9528006744385,33.9328004455566,25.8520005264282,36.764000579834,41.2360006256104,32.5056004943848,29.2848004150391,20.4112003440857,23.7360003433228,30.2159338318507
"31",4700,30.5696006164551,28.8784004669189,33.7384006652832,32.0112005233765,33.2760006637573,26.5024004402161,39.2880006256104,43.249600769043,32.7920006561279,29.44000050354,21.4128003730774,26.4056004333496,31.4636672280629
"32",4690,28.3120004959106,25.9752005462646,29.8960004806519,28.1400003967285,29.3968006668091,24.2264004402161,36.1816005706787,40.9344005737305,31.7016005096436,28.7312004241943,20.6792003326416,25.0408002929688,29.1012671442032
"33",4680,25.5536005096436,24.5744004516602,31.6632005081177,32.1456005249023,33.1920006332397,25.04640051651,36.8008007049561,43.6248006896973,36.9456006011963,34.0560006408691,22.611200340271,24.0688004455566,30.856867213885
"34",4670,32.4248005523682,31.8824006118774,37.8568008041382,35.8648008041382,36.3800005493164,28.0192005157471,39.8544008331299,41.3576007232666,29.4256004943848,26.0624004058838,19.7088004302979,26.1448003387451,32.0818005886078
"35",4660,30.1552004699707,28.3432005844116,32.5680005493164,30.1208004074097,30.308800567627,23.3448003997803,35.4960005111694,39.1272007141113,29.9904005584717,27.6728003997803,20.6408004226685,25.8752004013062,29.4702671655019
"36",4650,28.2568005523682,27.0432004928589,32.470400428772,30.4440005874634,30.1824005966187,23.1824003448486,31.5960005264282,35.6120005493164,29.0552005615234,27.677600479126,20.3608002967834,24.6528003921509,28.3778004840215
"37",4640,26.3680004882813,25.1768003845215,30.5192005844116,29.3528004302979,29.8640006332397,22.9032002792358,32.7312003555298,37.3704007263184,30.2312004547119,27.9024004974365,19.8712002830505,23.3528004074097,27.970267127037
"38",4630,28.2072007217407,28.4088006057739,37.2488005447388,36.1464006347656,33.5344004135132,22.6272004470825,29.5240005340576,33.8816006164551,29.8688005981445,29.6952004852295,21.5208004302979,24.7512004470825,29.6178672065735
"39",4620,32.6648005065918,29.529600440979,32.9080005264282,30.2232006149292,30.7544005508423,24.8568003501892,36.7520007476807,42.1440008544922,33.292000579834,31.0696005249023,23.0728003768921,28.6384005737305,31.3254672206243
"40",4610,28.3408005447388,26.4776003875732,30.1976005554199,28.0568004302979,29.1192004699707,23.6824005393982,34.5296005935669,37.7400006866455,28.2328005981445,25.4176005401611,18.9688003959656,24.1240004577637,27.9072671833038
"41",4600,30.4560006408691,30.207200378418,36.703200553894,34.2424005889893,33.2176004867554,24.5248004226685,32.2080005569458,34.587200592041,27.2080004272461,25.7320005645752,19.5640003318787,25.0688004074097,29.4766004959742
"42",4590,28.9536004104614,26.5184004364014,30.6880005645752,29.1592005462646,30.713600440979,25.3792004241943,38.1768007965088,43.3976008300781,33.7088005828857,30.4744005889893,21.6720003738403,25.8368003158569,30.3898671925863
"43",4580,28.9936005554199,28.839200592041,36.1840007019043,34.6368004989624,33.2840005264282,23.692000328064,32.8960005645752,36.1048005218506,28.7504005126953,27.1424005889893,20.0992004470825,24.5880004043579,29.6008671868642
"44",4570,31.0064004745483,30.1952004547119,35.8984007339478,33.6848006439209,32.9504005889893,24.2440004463196,34.0280007171631,36.9056007995605,28.3952004394531,26.4096003875732,20.0168004302979,25.7032005081177,29.9531338853836
"45",4560,31.2136005401611,28.5968005065918,32.149600517273,29.2736005401611,28.9400005569458,22.431200302124,33.1544004592895,38.1808006439209,30.8536004943848,29.5520006713867,22.0272003593445,27.2320004653931,29.4670671714147
"46",4550,33.9368005142212,31.2448004150391,33.6656005859375,30.1808005371094,30.8968004989624,24.9936004562378,37.8040006408691,40.2776006164551,28.5784004974365,25.6904004669189,20.1504003334045,27.7224005432129,30.4284671754837
"47",4540,30.1312005767822,26.8016004943848,29.5816004714966,27.0456004562378,28.0976004562378,23.4200003929138,36.7680006713867,42.4624009552002,33.1088003997803,30.4496005706787,22.3416004180908,27.1360004119873,29.7786671895981
"48",4530,28.4008003845215,28.4528005828857,36.336000617981,34.6576007156372,32.7552004470825,22.9936004676819,30.8920006332397,34.2312005310059,28.4328004302979,27.6400005187988,20.343200302124,24.3776004180908,29.1260671707789
"49",4520,27.7400006027222,28.3464004898071,38.445600479126,38.3200005340576,36.4088005218506,25.0256004066467,33.1072006149292,37.648000579834,32.3792004699707,31.1408006134033,21.8280002822876,24.5832004165649,31.2477338342667
"50",4510,29.9672005462646,27.5704005584717,31.9272005615234,30.186400604248,31.4160004806519,25.7616005020142,37.9200006637573,43.1800006713867,33.9624005584717,31.092800567627,22.3432004241943,26.7552005081177,31.0068672205607
"51",4500,29.6232005386353,27.1600004959106,31.2200005111694,29.041600479126,29.5760005950928,23.6480005187988,34.5136007537842,39.6888006896973,32.0352005462646,30.0984005279541,21.8800003814697,26.3512005386353,29.5696672147115
"52",4490,30.2680004348755,28.5376005096436,32.9432005157471,30.808800491333,31.6504006500244,25.1960003623962,36.8392006759644,40.2656008758545,30.0912005767822,27.2160005187988,20.2376004066467,25.7176003875732,29.9809338671366
"53",4480,27.8216005477905,27.6632004776001,34.9720004577637,33.6696005935669,33.0272005386353,24.2920004005432,32.5576005935669,36.094400604248,29.2840004272461,27.5040005340576,19.9592003936768,23.9472004470825,29.2326671679815
"54",4470,32.2720004348755,29.7696004333496,33.6160005340576,30.3592005310059,29.8968005905151,23.3304004249573,33.8032005081177,38.0872006530762,30.1840004119873,28.7064005126953,21.8512003555298,27.721600517273,29.9664671589533
"55",4460,30.9656003952026,27.6336004943848,30.036800491333,27.2880004806519,28.1328005142212,23.0112002792358,36.0144006958008,41.0720006866455,31.4176006164551,28.852800491333,21.6056004180908,27.2072005767822,29.4364671783447
"56",4450,30.2800004653931,28.6272004852295,33.4888005905151,30.5240005950928,29.246400604248,21.4968003463745,31.5104003829956,35.7760006561279,29.4272004394531,28.5056006774902,21.4840003242493,26.3896004486084,28.8963338346481
"57",4440,30.5008004989624,30.1264004974365,37.8592005310059,35.8208004684448,34.0704006500244,24.5576004371643,32.6360006256104,36.507200668335,30.2704005126953,29.2040004730225,21.5872003707886,26.145600440979,30.7738005145391
"58",4430,30.5864006118774,30.4840004730225,37.4376006317139,35.9664007110596,36.2424005966187,27.3928004989624,37.5752008514404,39.4800006256104,29.3192005615234,26.4216005325317,19.6544003334045,25.1544004364014,31.3095339053472
"59",4420,29.8624005432129,25.7288004608154,27.2360005340576,24.5024005050659,25.4160005264282,21.4288003463745,33.7264005279541,39.9976008300781,31.7872005157471,29.6392005615234,22.0232004623413,27.042400390625,28.1992005170186
"60",4410,30.7984004516602,30.426400428772,37.856000579834,35.8000005340576,34.3696006546021,24.727200466156,33.8040007553101,37.5488006439209,30.5320004577637,29.1240003662109,21.524000289917,26.2984005126953,31.0674005117416
"61",4400,28.4536003494263,28.7088004837036,37.2344006500244,36.4328008117676,34.8976005630493,24.4048004455566,32.8504005584717,36.667200592041,30.1456004638672,28.6472004699707,20.6672004318237,24.4872005386353,30.2997338631948
"62",4390,26.2464004364014,25.1856004104614,31.6400005340576,32.2408004989624,34.9352005615234,28.5376004753113,41.3024007873535,46.5608008575439,35.9984005584717,31.5472005310059,21.2208003501892,23.8624003753662,31.606467198054
"63",4380,27.4160005187988,26.6144004211426,34.6928005981445,34.1736006240845,32.8840004501343,23.1680004119873,31.9040007629395,38.6040005493164,35.3512006530762,34.951200592041,24.005600479126,25.6760005111694,30.7867338809967
"64",4370,26.8688004074097,26.205600528717,34.0272005996704,33.1552006530762,30.5520005493164,20.3224003791809,28.1072003707886,34.116800567627,31.6064006347656,32.0744004211426,22.7400004425049,24.8320003585815,28.7173338260651
"65",4360,27.3304004592895,27.4256003875732,36.3120008163452,36.2456007080078,35.1616006164551,24.5024004249573,34.7824007034302,39.6712006072998,33.3552006378174,31.656800491333,21.9752003631592,24.543200378418,31.0801338828405
"66",4350,32.3416005477905,28.9656005096436,30.0736005859375,26.4560003051758,27.2528005828857,22.7864004135132,34.7528005905151,37.4480007476807,26.9624003982544,24.3688004302979,19.2600003509521,26.5424004974365,28.1008671633403
"67",4340,30.6992005996704,29.4272004776001,34.3832006530762,32.8168005752563,33.8672005691528,26.901600440979,38.9944007873535,41.1464007568359,29.6656004333496,26.2952004165649,19.6224003715515,25.3096005096436,30.7607338825862
"68",4330,29.6280004043579,28.0960006332397,32.2336006469727,29.8792005004883,30.2152005691528,23.6248004493713,34.7624006042481,37.2928006439209,27.7488006134033,25.2824003753662,19.1488003311157,24.7144004440308,28.5522005179723
"69",4320,23.9488004226685,24.7624003677368,33.3336005554199,34.2648003768921,34.8576005706787,25.3752003440857,35.088800491333,37.3312006072998,28.2056005401611,24.899200378418,17.2392003135681,20.294400352478,28.3000671100616
"70",4310,29.9704004058838,27.3776005477905,29.9776006622314,28.0192005310059,30.7920006027222,27.5920004653931,42.0336007080078,43.9968008575439,29.5984005432129,25.0800004272461,18.7144004020691,24.8808004760742,29.8360672190984
"71",4300,29.012000541687,25.7456002883911,28.5560004501343,26.3960004425049,27.9392005081177,24.0216003952026,35.9632006149292,41.5184008178711,32.8576005706787,30.3480005340576,22.0808004074097,26.3800005569458,29.2348671773275
"72",4290,26.9568005218506,25.7072004699707,31.2408004989624,30.0040005340576,30.1888003616333,23.104000377655,32.5408006744385,37.1432005310059,30.2752005462646,28.380800567627,20.2992002792358,23.9056004867554,28.3122004874547
"73",4280,26.252800491333,23.4584003601074,26.8136004943848,25.6512004852295,27.5168005981445,23.2392003440857,36.8160006103516,43.2312006988525,34.1008006286621,30.6664004364014,21.3608003768921,24.4312005157471,28.6282005033493
"74",4270,29.0048004608154,27.3928005752563,32.0792004928589,30.5640006561279,31.7992005996704,25.6120003662109,38.6792008056641,41.9168006439209,30.7464005889893,27.3464003143311,20.008800327301,24.8656003875732,30.0012671848933
"75",4260,26.429600479126,25.9216005020142,33.1536005401611,32.5176005630493,32.1144005889893,23.4712005386353,32.7184005508423,37.6232006378174,31.5472005157471,29.7648004455566,20.8624003639221,23.677600479126,29.1501338504155
"76",4250,27.4192005615234,27.5360004882812,36.2816007614136,35.1088006057739,32.3128005523682,21.0616002922058,29.1152004852295,34.0840005950928,30.796800567627,30.9776004638672,22.1536003608704,24.7048004608154,29.2960005162557
"77",4240,27.7568004837036,23.6760003547668,24.573600402832,22.5552004165649,25.0872004470825,23.0800004081726,37.2920006332397,42.3864007110596,30.7088004608154,26.8264005432129,19.7616004371643,24.8840004119873,27.3823338092168
"78",4230,27.4720005264282,26.1560005645752,31.6240005264282,30.8544004821777,32.4336006774902,26.1168004264832,38.0616007843018,42.3768009338379,32.4136005096436,28.8968005065918,20.4224003486633,24.2416004257202,30.0891338926951
"79",4220,31.9176003799438,30.9344004364014,37.0112006149292,34.3968005828857,33.5360005264282,25.153600528717,34.5552005462647,37.6816006164551,29.7272004699707,28.1136004486084,21.2480003738403,26.8480005950928,30.9269338432948
"80",4210,27.428800453186,26.2336005554199,31.4464003982544,30.7888005218506,32.9104005203247,26.8224004898071,39.8072006530762,43.2488009033203,31.4536005706787,27.370400604248,19.3968002929687,23.6392004394531,30.0455338668823
"81",4200,31.0120005111694,30.525600440979,38.4032007598877,35.8160005645752,32.2400006332397,21.0752003326416,28.8480005493164,34.2112004394531,31.3744004974365,32.3432005462646,23.9072004623413,27.6032004470825,30.6132671820323
"82",4190,30.4904005050659,28.6888003768921,33.813600479126,31.7736005172729,31.7864004974365,24.4136004714966,35.2376007003784,40.0208007507324,32.0920006103516,29.9752005004883,22.0304002227783,26.7288002929687,30.587600493749
"83",4180,31.3544004516602,28.1816004333496,31.3424005737305,28.4936004333496,28.3712004241943,22.1872003822327,33.5304005279541,39.4080005187988,32.1752006072998,30.7528004608154,22.9456002960205,27.996800491333,29.7282671333949
"84",4170,25.4704004821777,24.2352003746033,29.2936004333496,28.0552004928589,28.2088003921509,21.4736003952026,30.7720005111694,35.1440005645752,28.5224005737305,26.6648005218506,19.0808003463745,22.4960003967285,26.618067123731
"85",4160,30.1896005325317,30.9144005279541,39.5096006317139,38.5320006256104,37.482400718689,26.4760004806519,37.0240006408691,39.0056005859375,29.1320005340576,26.4888005065918,19.4872003707886,24.6344005203247,31.57300055631
"86",4150,30.2624005889893,29.2984004821777,35.543200630188,33.2680006484985,32.3696005783081,23.7608003616333,33.9272005996704,38.0336006164551,30.8280004577637,29.3640003356934,21.6024004058838,26.2256004714966,30.3736005147298
"87",4140,30.9000005187988,29.8040005722046,34.7280006027222,31.4072005233765,29.343200630188,20.6624002304077,28.7056005630493,32.0248005447388,25.9984005279541,25.4216003875732,19.8072003479004,25.6960004882812,27.8748671614329
"88",4130,32.3624004592896,32.0928006591797,39.3752006530762,36.8344007110596,34.8192005996704,24.6456004486084,33.3160005187988,36.3208007507324,28.9904005126953,27.6920004730225,21.0456003875732,26.8184004364014,31.1927338841756
"89",4120,28.5160005187988,28.9408004150391,36.3152005004883,35.5424005584717,35.9552005081177,26.7872005233765,38.1256006317139,39.4744005279541,28.3192005310059,24.9656003723145,18.2928003234863,23.291200340271,30.3771338125865
"90",4110,28.7216005401611,26.7504005355835,32.2960006103516,31.1584004898071,31.4432005462646,23.7968004341125,36.5048006286621,43.4904008483887,36.1624004974365,33.8560007019043,23.5760004425049,26.5352004547119,31.1909338941574
"91",4100,26.876800453186,26.2832004241943,33.3736007003784,33.2240005264282,33.5768005142212,24.8440004234314,36.4312007751465,41.0464007568359,32.6640004730225,29.8504005279541,20.8280004386902,23.9152003707886,30.2428005320231
"92",4090,28.6544004364014,28.535200592041,35.2144006118774,33.3416004867554,31.8872004928589,22.3968003883362,31.2888005599976,34.0408005828857,26.8224003448486,25.3088005142212,19.0288002662659,23.8808004608154,28.3666671447754
"93",4080,29.5504005813599,27.0128004837036,30.9448003768921,29.221600479126,30.299200553894,24.3128003997803,36.9896007232666,42.838400680542,33.6816005096436,30.8552005462646,22.1616003723145,26.4888004379272,30.3630671787262
"94",4070,26.2688004455566,25.5872004241943,32.5872005310059,32.9152004547119,35.2520007171631,29.5552004928589,41.2288007049561,45.3568007659912,34.7288004608154,30.4184005889893,20.7352003593445,23.5376003952026,31.5142671950658
"95",4060,35.0568006820679,32.2280005187988,33.7352004547119,29.6064005203247,30.972800453186,26.6240005111694,40.0960005187988,40.6312006378174,26.8832004852295,23.364800453186,18.7592003669739,27.3816005096436,30.444933842659
"96",4050,28.6200005340576,28.831200592041,35.3408004608154,34.3752006835937,35.0288007049561,26.4856004257202,37.8800005645752,38.3856006317139,26.9320004119873,23.6544004211426,17.6440002937317,22.9920003814697,29.680800508817
"97",4040,28.5304003372192,26.6232005615234,32.4744006576538,30.5912004852295,28.779200592041,20.0512004203796,29.5928005828857,36.763200668335,34.2016006622314,34.8392005615234,24.7600003433228,27.0272004547119,29.5194671939214
"98",4030,25.5560004348755,24.2056004562378,29.4632004394531,28.723200592041,30.0528006820679,23.8912004127502,35.1424007568359,40.2056006469727,31.9176005859375,28.8560006103516,20.0520003242493,23.0872004394531,28.4294005317688
"99",4020,30.3416005096436,28.5552004623413,34.3984005813599,32.5424004516602,32.3160005111694,24.7336003265381,35.428000617981,40.8264007110596,33.689600769043,31.8008005523682,22.7592003555298,26.9072003860474,31.1915338528951
"100",4010,30.0408004684448,30.0904004669189,38.0240007247925,35.8512005844116,33.7240005493164,23.560000377655,31.9984006271362,35.6760005645752,29.4424005279541,28.5168004302979,21.0800003662109,25.6400004730225,30.3036671800613
"101",4000,33.0576005554199,29.252800567627,29.4944005584717,26.1808004379272,28.8592005844116,26.6800004577637,44.0416007080078,44.4128008575439,27.6064004211426,22.9832004013062,18.1200004043579,26.2712005004883,29.746667204539
"102",3990,30.1144005661011,28.1280005264282,31.9696005859375,29.4120003967285,29.9856005401611,24.1528004379272,34.791200668335,38.3048004455566,29.2312002716064,26.8304005584717,20.0504002914429,25.5552004470825,29.0438004779816
"103",3980,29.7576004638672,29.4320004577637,37.6608005676269,36.6152007598877,34.9744006195068,24.5184003753662,33.4992005157471,38.488800491333,32.9224005889893,31.76400050354,22.7680003738403,26.2760004196167,31.5564005114237
"104",3970,30.9808006134033,26.3200005264282,26.9528006057739,24.4016005249023,26.9184004592896,25.0896004905701,39.5344007110596,43.9192008514404,31.2800005645752,27.2336004943848,20.5144003372192,26.8728004302979,29.168133884112
"105",3960,29.0840004043579,27.2824005203247,32.0216004562378,30.8000006332397,32.0752005233765,25.7184005088806,38.5808006286621,42.4320007171631,32.003200668335,28.6112005996704,20.6912002487183,25.2768004379272,30.3814005289078
"106",3950,28.06480052948,28.6008006362915,37.0920004959106,36.7024006652832,37.1760005569458,28.450400554657,37.9680006561279,39.934400894165,30.167200592041,26.8040004730225,19.1888003692627,23.4448003921509,31.1328005679448
"107",3940,30.6648005218506,28.1864004364014,32.7208005218506,30.6840004348755,31.1856004943848,24.4592004394531,36.5448005371094,42.7520008544922,34.9504006195068,32.735200592041,23.524000328064,27.7560004348755,31.3469338512421
"108",3930,31.4088004226685,29.6968006134033,34.4984006118774,32.1104006652832,31.984000579834,24.226400428772,35.1648006515503,39.2288007049561,30.7832004394531,28.7352004699707,21.4976004333496,26.9272004318237,30.5218005377452
"109",3920,27.8032003555298,24.3888004493713,26.7200004806519,24.5984005966187,25.377600479126,20.7568003692627,33.3608005065918,39.5552007980347,31.3608005828857,28.9312003936768,21.0224002151489,25.2664004516602,27.4284671398799
"110",3910,29.1952004165649,27.4816005096436,32.186400680542,30.9504005432129,33.3472006912231,28.5640004920959,41.5656006317139,44.5960006256104,32.348000579834,28.0320005340576,20.1112002449036,24.9384005203247,31.1096672058105
"111",3900,32.6864004440308,29.2096003723145,31.0824006652832,27.6096004257202,28.0912004852295,22.9472003593445,34.6680006484985,38.6800006713867,29.3568005828857,27.1992005767822,21.1048002700806,27.8168005371094,29.2043338365555
"112",3890,30.6808005828857,27.1864003829956,30.264800453186,27.3312003936768,27.0680004348755,21.2328002471924,31.6688004379272,38.2960003662109,33.1872005004883,32.9024006347656,24.2624004974365,28.4576004867554,29.378200451533
"113",3880,34.2656006851196,30.5320005340576,33.7752005767822,29.8448006210327,28.1456003646851,20.7152003593445,31.5264004821777,38.1712006072998,33.4792005310059,33.8872005462647,25.7280004501343,31.086400428772,30.9297338488897
"114",3870,29.6880005340576,28.1224005432129,34.253600517273,31.9400006027222,30.5920006484985,22.1224005050659,31.5520005264282,37.6416006164551,33.0536004638672,32.5664004669189,23.4144004058838,26.9232004699707,30.1558005250295
"115",3860,33.7032005004883,31.1336004257202,33.8776006774902,30.5096004486084,31.5248004455566,26.036800453186,38.2040006256103,40.6336006469727,29.1272004394531,26.2000005340576,20.2960004425049,27.6032003936768,30.7374671694438
"116",3850,33.3464004592895,31.0176003799438,36.1240005569458,33.0608006668091,31.4088006820679,22.607200428009,32.9736006469727,39.0512006835937,33.3520003967285,32.9688005371094,24.622400428772,29.7176005020142,31.6875338640213
"117",3840,29.4648005828857,30.2944004898071,41.2160008621216,40.1064007797241,35.9832006759644,22.7688003959656,30.3024004821777,35.619200668335,32.5464005889893,33.0712005462646,23.5480003890991,26.2896004562378,31.7675339097977
"118",3830,31.4384004592896,29.5584006347656,35.1712005844116,32.7160006103516,31.3104005432129,22.5400004119873,33.7096007080078,39.5112007446289,33.2640004730225,32.3768004150391,23.8024004058838,28.1352005310059,31.1278005434672
"119",3820,27.8408005523682,26.5376004867554,32.0248006210327,30.765600517273,31.2608005447388,24.2672004051208,35.8888005981445,40.1288006134033,31.1816004333496,28.3768003997803,20.3504002799988,24.3064004592896,29.4108004926046
"120",3810,34.6808005752563,30.700800567627,33.4240006256104,30.4216004867554,31.3928005599976,25.9512004928589,41.1232006988525,47.0464008483887,36.2680006408691,33.3488003692627,24.7936004943848,30.7904005355835,33.3284672412872
"121",3800,29.8664003677368,26.5008005371094,28.8896004333496,25.8976005249023,25.9816004714966,20.6832004051209,31.9056005783081,37.2328008575439,29.940000579834,28.5040004119873,21.4312003860474,26.5648004226685,27.7831338313421
"122",3790,31.836000617981,30.4672004623413,35.1176005859375,32.8000006027222,33.5744004745483,26.5872005233765,38.5808005371094,40.7600005950928,29.2984004974365,26.1104005432129,19.7512002716064,26.041600479126,30.9104005158742
"123",3780,29.0920005111694,27.888800491333,34.9984005279541,32.7320006332397,29.8208006820679,20.0344003067017,27.4352004318237,33.9560006408691,32.452800567627,33.8864005126953,24.4344005126953,27.0048003921509,29.4780005175273
"124",3770,34.1976006393433,29.0512005004883,28.8520004730225,24.3528003425598,24.5072004241943,20.7568002891541,31.3528004608154,35.9384006347656,28.2416006317139,27.2352005157471,21.922400352478,29.4872005691528,27.9912671527863
"125",3760,27.4312004699707,26.9072003555298,36.0224006958008,35.1168008270264,31.7248004837036,20.6016003684998,28.2168005752563,35.4064006652832,35.1536005401611,36.8960007019043,25.4168004074097,26.2368004608154,30.4275338792801
"126",3750,28.3376006317139,26.7320004043579,31.8072005081177,30.6624004669189,31.5880006027222,24.5880004768372,36.6000005111694,41.1296006774902,32.4240005645752,29.6224005508423,21.1248004188538,25.0736003875732,29.9741338500977
